gene	zcount_L1HFK240241--Normal	zcount_L1HFK240242--G1	zcount_L1HFK240243--G5	zcount_L1HFK240244--G10	zcount_L1HFK240245--G15	zcount_L1HFK240246--G20	zcount_L1HFK240247--G25
LOC110437836	0	0	0	0	0	0	0
LOC110437837	0	0	0	0	0	0	0
LOC110437838	0	0	0	0	0	0	0
LOC110437839	0	0	0	0	0	0	0
LOC110437840	0	0	0	0	0	0	0
LOC110437841	0	0	0	0	0	0	0
LOC110437842	0	0	0	0	0	0	0
LOC110437843	0	0	0	0	0	0	0
LOC110437844	3.85417952323219	0.400903323062653	2.75844110276024	0.457344324700693	0	0	0.394117197408555
LOC110437845	0	0	0	0	0	0	0
LOC110437846	0	0	0	0	0	0	0
LOC110437847	0	0	0	0	0	0	0
LOC110437848	22.3119164746829	20.8875307032554	24.6567980684549	7.7845026401158	1.20500447917685	9.60152054365874	11.4123036138086
LOC110437849	0	0	0	0	0	0	0
LOC110437849_1	0.323222170944504	1.41207625353199	0.607242593460245	0.805437400298806	0	0.189226359409148	0.594931677917869
LOC110437850	0.852180397096565	0.957332960398858	0	0.546055334416506	0.35544604486272	0.449008476949748	0
LOC110437851	0	0	0	0	0	0	0
LOC110437852	0	0	0	0	0	0.166733881158798	0
LOC110437853	362.350143824587	365.874022900133	430.120073289242	385.090717004591	23.9107445260735	266.641871545727	191.319596424034
LOC110437854	0	0	0	0	0	0	0
LOC110437854_1	1.2561770297942	0.391994360327927	0	0.223590558742561	0	0	0
LOC110437855	6.58834106535417	7.15458238081043	3.81937998843727	1.40721330677136	0	0.23142369052836	0.727600979831178
LOC110437856	0	0	0	0	0	0	0
LOC110437856_1	0.180120976125562	0	0	0.961807501760354	0	0.31634868795539	0.165767828118734
LOC110437857	0	0	0	0	0	0	0
LOC110437857_1	99.2802097917179	153.95496150123	107.704375965254	59.4562995029379	9.11415432681607	43.7169075092548	73.3574645018531
LOC110437858	0	0	0	0	0	0	0
LOC110437858_1	24.5290996799992	26.6486166030075	10.9721920649972	31.3705539292911	3.78930872826864	24.1996860389374	9.19700631381249
LOC110437858_2	4.53904859836416	0.708212859179824	1.21822603348668	3.23167320591479	0.788852374658156	1.99299673411895	0.696224878098681
LOC110437859	0	0	0	0	0	0	0
LOC110437859_1	11.8228426333571	14.0656799882374	14.080669942848	17.0981015509018	4.10944156442592	13.4104734655192	16.5477704323696
LOC110437859_2	12.995911119659	3.81686469560476	3.28277288262376	18.2332977054227	3.45431599571697	1.11886660296769	3.9867723109758
LOC110437860	0	0	0	0	0	0	0
LOC110437860_1	32.1433534094397	48.976236549207	28.7364658411082	25.0947521224004	1.15578043999479	8.37073101799344	9.38462597123431
LOC110437861	21.0522538169399	17.2759329457429	6.6514678800795	22.0560162248113	0.555755355943283	6.55241336623844	3.12692630872645
LOC110437862	156.838102789974	48.1329126012853	125.584619836368	119.508441576056	36.9437487902539	86.5070599412482	73.1642177629986
LOC110437863	0	0.201853421402175	1.56247363163342	0.690813805142306	0	0.75738662354736	0.396873261726097
LOC110437864	4.74148914577286	8.6887030730628	10.1533934106657	10.3428922354679	0.315587877428679	18.4268876441641	9.09869137241594
LOC110437865	0	0	0	0	0	0.457515037956988	0
LOC110437866	0	0	0	0	0	0	0
LOC110437867	0.793374966185808	1.39261154327027	0.718646497824379	1.2709358075893	0.103411934104797	1.91594455369005	0.638884720009658
LOC110437868	258.257170165875	161.273243121887	284.624500265093	353.288828627243	63.5109491076011	197.94976120691	141.50750218222
LOC110437870	2.73522417777769	1.63878932575805	1.233290118847	1.05159688595695	0.456346857597944	1.82548500144838	0.100690587208895
LOC110437871	6.89054217246027	1.43347824770032	1.23289241161745	1.63528986529548	0.798349468709722	0.672330225079005	0
LOC110437872	3.78674262105932	3.54499815614008	2.27533468732931	2.11257868366992	0	0.694849534400931	1.50842922680881
LOC110437873	8.0265356719376	11.0090656067882	4.35854948047588	1.59479011629257	0.778577467558407	3.60623575873416	0.515367342346025
LOC110437874	0	0	0	0	0	0	0
LOC110437875	1.11040748723168	0	0.397360013347784	0.6588153968042	0	0.433382742393596	0
LOC110437876	0	0	0	0	0	0	0
LOC110437877	0	0	0.616446205808723	0	0	0	0
LOC110437878	0	0	0	0	0	0	0
LOC110437879	0	0	0	0	0	0	0
LOC110437880	0	0	0	0	0	0	0
LOC110437881	0	0.239092945681944	0	0	0	0	0
LOC110437882	0	0	0	0	0	0	0
LOC110437884	0	0	0	0	0	0	0
LOC110437885	0	0	0	0	0	0	0
LOC110437886	0	0	0	0	0	0	0
LOC110437887	0	0	0	0	0	0	0
LOC110437888	0	0	0	0	0	0	0
LOC110437889	0	0	0	0	0	0	0
LOC110437890	0	0	0	0	0	0	0
LOC110437891	0	0	0	0	0	0	0
LOC110437892	0	0	0	0	0	0	0
LOC110437893	0	0	0	0	0	0	0
LOC110437894	0	0	0	0	0	0	0
LOC110437895	0	0	0	0	0	0	0
LOC110437896	0	0	0	0	0	0	0
LOC110437897	0	0	0	0	0	0	0
LOC110437897_1	0	0	0	0	0	0	0
LOC110437898	0	0	0	0	0	0	0
LOC110437899	0	0	0	0	0	0	0
LOC110437900	0	0	0	0	0	0	0
LOC110437901	0	0	0	0	0	0	0
LOC110437902	0	0	0	0	0	0	0
LOC110437903	0	0	0	0	0	0	0
LOC110437904	0	0	0	0	0	0	0
LOC110437905	0	0	0	0	0	0	0
LOC110437905_1	0	0	0	0	0	0.542517831894352	0
LOC110437906	0	0	0	0	0	0	0
LOC110437906_1	7.49542095125819	1.75422890533492	5.78358231214095	4.66946028755183	2.60529513545787	6.58215004883977	3.44906983809475
LOC110437907	0	0	0	0	0	0	0
LOC110437908	0	0	0	0	0	0	0
LOC110437909	0	0	0	0	0	0	0
LOC110437910	0	0	0	0	0	0	0
LOC110437911	0	0	0	0	0	0	0
LOC110437912	0	0	0	0	0	0	0
LOC110437913	0	0	0	0	0	0	0
LOC110437914	0	0	0	0	0	0	0
LOC110437915	0	0	0	0	0	0	0
LOC110437916	0	0	0	0	0	0	0
LOC110437917	0	0	0	0	0	0	0
LOC110437918	0	0	0	0	0	0	0
LOC110437919	0	0	0	0	0	0	0
LOC110437920	0	0	0	0	0	0	0
LOC110437921	0	0	0	0	0	0	0
LOC110437922	0	0	0	0	0	0	0
LOC110437923	0	0	0	0	0	0	0
LOC110437924	0	0	0	0	0	0	0
LOC110437926	0	0	0	0	0	0	0
LOC110437927	0	0	0	0	0	0	0
LOC110437928	0	0	0	0	0	0	0
LOC110437929	0	0	0	0	0	0	0
LOC110437930	0	0	0	0	0	0	0
LOC110437931	0	0	0	0	0	0	0
LOC110437932	0	0	0	0	0	0	0
LOC110437933	0	0	0	0	0	0	0
LOC110437934	0	0	0	0	0	0	0
LOC110437935	0	0	0	0	0	0	0
LOC110437936	0	0	0	0	0	0	0
LOC110437937	0	0	0	0	0	0	0
LOC110437938	0	0	0	0	0	0	0
LOC110437939	0	0	0	0	0	0	0
LOC110437939_1	67.627587261896	117.300741529303	40.0783623786673	59.3918079315767	6.08539458385922	28.3372218954858	19.5877842728236
LOC110437940	0	0	0	0	0	0	0
LOC110437941	0	0	0	0	0	0	0
LOC110437942	0	0	0	0	0	0	0
LOC110437943	0	0	0	0	0	0	0
LOC110437944	0	0	0	0	0	0	0
LOC110437945	0	0	0	0	0	0	0
LOC110437946	0	0	0	0	0	0	0
LOC110437947	0	0	0	0	0	0	0
LOC110437948	0	0	0	0	0	0	0
LOC110437949	0	0	0	0	0	0	0
LOC110437952	0	0	0	0	0	0	0
LOC110437953	0	0	0	0	0	0	0
LOC110437954	0	0	0	0	0	0	0
LOC110437955	0	0	0	0	0	0	0
LOC110437956	0	0	0	0	0	0	0
LOC110437957	0	0	0	0	0	0	0
LOC110437958	0	0	0	0	0	0	0
LOC110437959	0	0	0	0	0	0	0
LOC110437960	0	0	0	0	0	0	0
LOC110437961	0	0	0	0	0	0	0
LOC110437962	0	0	0	0	0	0	0
LOC110437963	0	0	0	0	0	0	0
LOC110437964	0	0	0	0	0	0	0
LOC110437965	0	0	0	0	0	0	0
LOC110437966	0	0	0	0	0	0	0
LOC110437967	0	0	0	0	0	0	0
LOC110437968	0	0	0	0	0	0	0
LOC110437969	0	0	0	0	0	0	0
LOC110437970	0	0	0	0	0	0	0
LOC110437971	0	0	0	0	0	0	0
LOC110437972	0	0	0	0	0	0	0
LOC110437973	0	0	0	0	0	0	0
LOC110437973_1	2.96216417506055	0	0	0	0	0	0
LOC110437974	0	0	0	0	0	0	0
LOC110437975	0	0	0	0	0	0	0
LOC110437976	0	0	0	0	0	0	0
LOC110437978	0	0	0	0	0	0	0
LOC110437979	0	0	0	0	0	0	0
LOC110437980	0	0	0	0	0	0	0
LOC110437981	0	0	0	0	0	0	0
LOC110437982	0	0	0	0	0	0	0
LOC110437983	0	0	0	0	0	0	0
LOC110437984	0	0	0	0	0	0	0
LOC110437985	0	0	0	0	0	0	0
LOC110437986	0	0	0	0	0	0	0
LOC110437986_1	0.193147948772456	0.180817444114818	0	0	0	0.848070300996581	0
LOC110437987	0	0	0	0	0	0	0
LOC110437988	0	0	0	0	0	0	0
LOC110437989	0	0	0	0	0	0	0
LOC110437990	0	0	0	0	0	0	0
LOC110437991	0	0	0	0	0	0	0
LOC110437992	0	0	0	0	0	0	0
LOC110437993	0	0	0	0	0	0	0
LOC110437994	0	0	0	0	0	0	0
LOC110437995	0	0	0	0	0	0	0
LOC110437996	0	0	0	0	0	0	0
LOC110437997	0	0	0	0	0	0	0
LOC110437997_1	40.9340445915695	54.7440399768313	31.3891573762373	55.1651878552767	0	9.41455513451147	5.38173828185475
LOC110437998	0	0	0	0	0	0	0
LOC110437999	0	0	0	0	0	0	0
LOC110438000	0	0	0	0	0	0	0
LOC110438001	0	0	0	0	0	0	0
LOC110438002	0	0	0	0	0	0	0
LOC110438003	0	0	0	0	0	0	0
LOC110438004	0	0	0	0	0	0	0
LOC110438005	0	0	0	0	0	0	0
LOC110438006	0	0	0	0	0	0	0
LOC110438007	0	0	0	0	0	0	0
LOC110438008	0	0	0	0	0	0	0
LOC110438009	0	0	0	0	0	0	0
LOC110438010	0	0	0	0	0	0	0
LOC110438011	0	0	0	0	0	0	0
LOC110438012	0	0	0	0	0	0	0
LOC110438013	0	0	0	0	0	0	0
LOC110438014	0	0	0	0	0	0	0
LOC110438015	0	0	0	0	0	0	0
LOC110438016	0	0	0	0	0	0	0
LOC110438017	0	0	0	0	0	0	0
LOC110438018	0	0	0	0	0	0	0
LOC110438019	0	0	0	0	0	0	0
LOC110438020	0	0	0	0	0	0	0
LOC110438021	0	0	0	0	0	0	0
LOC110438022	0	0	0	0	0	0	0
LOC110438023	0	0	0	0	0	0	0
LOC110438024	0	0	0	0	0	0	0
LOC110438025	0	0	0	0	0	0	0
LOC110438026	0	0	0	0	0	0	0
LOC110438027	0	0	0	0	0	0	0
LOC110438028	0	0	0	0	0	0	0
LOC110438029	0	0	0	0	0	0	0
LOC110438030	0	0	0	0	0	0	0
LOC110438032	0	0	0	0	0	0	0
LOC110438034	0	0	0	0	0	0	0
LOC110438034_1	0.712537390849649	0	0	0	0	0	0
LOC110438035	0	0	0	0	0	0	0
LOC110438036	0	0	0	0	0	0	0
LOC110438037	0	0	0	0	0	0	0
LOC110438038	0	0	0	0	0	0	0
LOC110438039	0	0	0	0	0	0	0
LOC110438040	0	0	0	0	0	0	0
LOC110438041	0	0	0	0	0	0	0
LOC110438041_1	29.412925575669	33.0422563242273	29.4547686533765	46.3323265140683	14.5684714973002	28.0891915498861	21.6552981054144
LOC110438043	0	0	0	0	0	0	0
LOC110438044	0	0	0	0	0	0	0
LOC110438045	0	0	0	0	0	0	0
LOC110438046	0	0	0	0	0	0	0
LOC110438047	0	0	0	0	0	0	0
LOC110438048	0	0	0	0	0	0	0
LOC110438049	0	0	0	0	0	0	0
LOC110438050	0	0	0	0	0	0	0
LOC110438051	0	0	0	0	0	0	0
LOC110438052	0	0	0	0	0	0	0
LOC110438053	0	0	0	0	0	0	0
LOC110438054	0	0	0	0	0	0	0
LOC110438055	0	0	0	0	0	0	0
LOC110438056	0	0	0	0	0	0	0
LOC110438057	0	0	0	0	0	0	0
LOC110438058	0	0	0	0	0	0	0
LOC110438059	0	0	0	0	0	0	0
LOC110438060	0	0	0	0	0	0	0
LOC110438061	0	0	0	0	0	0	0
LOC110438062	0	0	0	0	0	0	0
LOC110438063	0	0	0	0	0	0	0
LOC110438064	0	0	0	0	0	0	0
LOC110438065	0	0	0	0	0	0	0
LOC110438066	0	0	0	0	0	0	0
LOC110438067	0	0	0	0	0	0	0
LOC110438068	0	0	0	0	0	0	0
LOC110438069	0	0	0	0	0	0	0
LOC110438070	0	0	0	0	0	0	0
LOC110438071	0	0	0	0	0	0	0
LOC110438072	0	0	0	0	0	0	0
LOC110438073	0	0	0	0	0	0	0
LOC110438075	0	0	0	0	0	0	0
LOC110438076	0	0	0	0	0	0	0
LOC110438077	0	0	0	0	0	0	0
LOC110438078	0	0	0	0	0	0	0
LOC110438079	0	0	0	0	0	0	0
LOC110438080	0	0	0	0	0	0	0
LOC110438081	0	0	0	0	0	0	0
LOC110438082	0	0	0	0	0	0	0
LOC110438082_1	3.07137721385644	2.05378675204153	3.88608326119781	5.15444211745464	0	0.385306972457955	0
LOC110438083	0	0	0	0	0	0	0
LOC110438084	0	0	0	0	0	0	0
LOC110438085	0	0	0	0	0	0	0
LOC110438086	0	0	0	0	0	0	0
LOC110438087	0	0	0	0	0	0	0
LOC110438087_1	0	0	0.58602074929885	0	0	0	0
LOC110438088	0	0	0	0	0	0	0
LOC110438089	0	0	0	0	0	0	0
LOC110438090	0	0	0	0	0	0	0
LOC110438091	0	0	0	0	0	0	0
LOC110438091_1	1.56298524444439	0	0	3.33840281256174	0	0	1.43843696012707
LOC110438092	0	0	0	0	0	0	0
LOC110438093	0	0	0	0	0	0	0
LOC110438094	0	0	0	0	0	0	0
LOC110438094_1	2.61362262867672	2.6349828370591	3.56128317831169	13.7414754774326	1.04821818209368	3.70758036983401	1.66524444761599
LOC110438095	0	0	0	0	0	0	0
LOC110438096	0	0	0	0	0	0	0
LOC110438097	0	0	0	0	0	0	0
LOC110438098	0	0	0	0	0	0	0
LOC110438099	0	0	0	0	0	0	0
LOC110438099_1	2.36766351165398	2.77064076671572	2.02550452702683	1.10624648173675	0	1.16953778681937	1.08949675513988
LOC110438100	0	0	0	0	0	0	0
LOC110438102	0	0	0	0	0	0	0
LOC110438103	0	0	0	0	0	0	0
LOC110438104	0	0	0	0	0	0	0
LOC110438105	0	0	0	0	0	0	0
LOC110438106	0	0	0	0	0	0	0
LOC110438107	0	0	0	0	0	0	0
LOC110438107_1	5.2179661237605	2.52121434732007	4.33684437396747	3.59520302891265	1.75518022153055	2.51281336231761	0.774542978529964
LOC110438108	0	0	0	0	0	0	0
LOC110438109	0	0	0	0	0	0	0
LOC110438110	0	0	0	0	0	0	0
LOC110438115	0	0	0	0	0	0	0
LOC110438117	0	0	0	0	0	0	0
LOC110438118	0	0	0	0	0	0	0
LOC110438118_1	0.147208245679007	0.275621034605574	0.355580298402688	0.943272669695181	1.07451462780766	1.42199009844184	0
LOC110438119	0	0	0	0	0	0	0
LOC110438120	0	0	0	0	0	0	0
LOC110438121	0	0	0	0	0	0	0
LOC110438122	0	0	0	0	0	0	0
LOC110438124	0	0	0	0	0	0	0
LOC110438125	0	0	0	0	0	0	0
LOC110438126	0	0	0	0	0	0	0
LOC110438127	0	0	0	0	0	0	0
LOC110438128	0	0	0	0	0	0	0
LOC110438129	0	0	0	0	0	0	0
LOC110438130	0	0	0	0	0	0	0
LOC110438131	0	0	0	0	0	0	0
LOC110438132	0	0	0	0	0	0	0
LOC110438134	0	0	0	0	0	0	0
LOC110438135	0	0	0	0	0	0	0
LOC110438136	0	0	0	0	0	0	0
LOC110438137	0	0	0	0	0	0	0
LOC110438138	0	0	0	0	0	0	0
LOC110438139	0	0	0	0	0	0	0
LOC110438140	0	0	0	0	0	0	0
LOC110438141	0	0	0	0	0	0	0
LOC110438142	0	0	0	0	0	0	0
LOC110438143	0	0	0	0	0	0	0
LOC110438144	0	0	0	0	0	0	0
LOC110438145	0	0	0	0	0	0	0
LOC110438146	0	0	0	0	0	0	0
LOC110438147	0	0	0	0	0	0	0
LOC110438149	0	0	0	0	0	0	0
LOC110438150	0	0	0	0	0	0	0
LOC110438151	0	0	0	0	0	0	0
LOC110438152	0	0	0	0	0	0	0
LOC110438153	0	0	0	0	0	0	0
LOC110438154	0	0	0	0	0	0	0
LOC110438155	0	0	0	0	0	0	0
LOC110438156	0	0	0	0	0	0	0
LOC110438157	0	0	0	0	0	0	0
LOC110438160	0	0	0	0	0	0	0
LOC110438162	0	0	0	0	0	0	0
LOC110438163	0	0	0	0	0	0	0
LOC110438163_1	0	1.85464621416835	0.957075943364243	0	0	0	0
LOC110438164	0	0	0	0	0	0	0
LOC110438165	0	0	0	0	0	0	0
LOC110438166	0	0	0	0	0	0	0
LOC110438167	0	0	0	0	0	0	0
LOC110438168	0	0	0	0	0	0	0
LOC110438169	0	0	0	0	0	0	0
LOC110438170	0	0	0	0	0	0	0
LOC110438170_1	0	0	0.856067928442835	0	1.10867966971287	0	0
LOC110438171	0	0	0	0	0	0	0
LOC110438172	0	0	0	0	0	0	0
LOC110438173	0	0	0	0	0	0	0
LOC110438174	0	0	0	0	0	0	0
LOC110438175	0	0	0	0	0	0	0
LOC110438176	0	0	0	0	0	0	0
LOC110438177	0	0	0	0	0	0	0
LOC110438179	0	0	0	0	0	0	0
LOC110438179_1	0.708814624962242	4.64494884651902	3.70962768991895	3.97416447670947	2.40213928437789	0.622449926248692	0.978497869428136
LOC110438180	0	0	0	0	0	0	0
LOC110438180_1	0	2.0820684056762	1.79072569949682	1.18759575463262	0	0	0
LOC110438181	0	0	0	0	0	0	0
LOC110438182	0	0	0	0	0	0	0
LOC110438183	0	0	0	0	0	0	0
LOC110438184	0	0	0	0	0	0	0
LOC110438185	0	0	0	0	0	0	0
LOC110438186	0	0	0	0	0	0	0
LOC110438187	0	0	0	0	0	0	0
LOC110438189	0	0	0	0	0	0	0
LOC110438190	0	0	0	0	0	0	0
LOC110438191	0	0	0	0	0	0	0
LOC110438192	0	0	0	0	0	0	0
LOC110438192_1	0.308614920877555	0	0	0.32958753881979	0.321809658451689	0	0
LOC110438193	0	0	0	0	0	0	0
LOC110438194	0	0	0	0	0	0	0
LOC110438195	0	0	0	0	0	0	0
LOC110438196	0	0	0	0	0	0	0
LOC110438197	0	0	0	0	0	0	0
LOC110438197_1	6.12618354431652	5.47440399768312	0.224208266973123	0.297386457440845	0	0.2445338995977	0.256273251516893
LOC110438198	0	0	0	0	0	0	0
LOC110438199	0	0	0	0	0	0	0
LOC110438200	0	0	0	0	0	0	0
LOC110438201	0	0	0	0	0	0	0
LOC110438202	0	0	0	0	0	0	0
LOC110438203	0	0	0	0	0	0	0
LOC110438204	0	0	0	0	0	0	0
LOC110438205	0	0	0	0	0	0	0
LOC110438206	0	0	0	0	0	0	0
LOC110438207	0	0	0	0	0	0	0
LOC110438210	0	0	0	0	0	0	0
LOC110438211	0	0	0	0	0	0	0
LOC110438212	0	0	0	0	0	0	0
LOC110438213	0	0	0	0	0	0	0
LOC110438215	0	0	0	0	0	0	0
LOC110438216	0	0	0	0	0	0	0
LOC110438217	0	0	0	0	0	0	0
LOC110438218	0	0	0	0	0	0	0
LOC110438219	0	0	0	0	0	0	0
LOC110438220	0	0	0	0	0	0	0
LOC110438221	0	0	0	0	0	0	0
LOC110438222	0	0	0	0	0	0	0
LOC110438223	0	0	0	0	0	0	0
LOC110438224	0	0	0	0	0	0	0
LOC110438225	0	0	0	0	0	0	0
LOC110438226	0	0	0	0	0	0	0
LOC110438227	0	0	0	0	0	0	0
LOC110438227_1	0.267482490571319	0	1.93830522283863	1.71395917269534	0	1.64423976969242	1.23083919695416
LOC110438228	0	0	0	0	0	0	0
LOC110438229	0	0	0	0	0	0	0
LOC110438230	0	0	0	0	0	0	0
LOC110438231	0	0	0	0	0	0	0
LOC110438232	0	0	0	0	0	0	0
LOC110438233	0	0	0	0	0	0	0
LOC110438234	0	0	0	0	0	0	0
LOC110438235	0	0	0	0	0	0	0
LOC110438236	0	0	0	0	0	0	0
LOC110438237	0	0	0	0	0	0	0
LOC110438238	0	0	0	0	0	0	0
LOC110438239	0	0	0	0	0	0	0
LOC110438240	0	0	0	0	0	0	0
LOC110438241	0	0	0	0	0	0	0
LOC110438242	0	0	0	0	0	0	0
LOC110438243	0	0	0	0	0	0	0
LOC110438244	0	0	0	0	0	0	0
LOC110438245	0	0	0	0	0	0	0
LOC110438246	0	0	0	0	0	0	0
LOC110438246_1	0.425555580984232	2.19113535164481	1.02792598183161	0	0	0.747408506173147	0.783289386066689
LOC110438247	0	0	0	0	0	0	0
LOC110438248	0	0	0	0	0	0	0
LOC110438249	0	0	0	0	0	0	0
LOC110438250	0	0	0	0	0	0	0
LOC110438251	0	0	0	0	0	0	0
LOC110438252	0	0	0	0	0	0	0
LOC110438253	0	0	0	0	0	0	0
LOC110438254	0	0	0	0	0	0	0
LOC110438255	0	0	0	0	0	0	0
LOC110438256	0	0	0	0	0	0	0
LOC110438257	0	0	0	0	0	0	0
LOC110438258	0	0	0	0	0	0	0
LOC110438259	0	0	0	0	0	0	0
LOC110438260	0	0	0	0	0	0	0
LOC110438261	0	0	0	0	0	0	0
LOC110438262	0	0	0	0	0	0	0
LOC110438263	0	0	0	0	0	0	0
LOC110438264	0	0	0	0	0	0	0
LOC110438265	0	0	0	0	0	0	0
LOC110438266	0	0	0	0	0	0	0
LOC110438267	0	0	0	0	0	0	0
LOC110438268	0	0	0	0	0	0	0
LOC110438269	0	0	0	0	0	0	0
LOC110438270	0	0	0	0	0	0	0
LOC110438271	0	0	0	0	0	0	0
LOC110438272	0	0	0	0	0	0	0
LOC110438273	0	0	0	0	0	0	0
LOC110438274	0	0	0	0	0	0	0
LOC110438275	0	0	0	0	0	0	0
LOC110438275_1	0	0	0	0	0	0.244333297547169	0
LOC110438277	0	0	0	0	0	0	0
LOC110438277_1	0	0	1.05032949682025	0.696570586851825	0	0	1.20054161672144
LOC110438278	0	0	0	0	0	0	0
LOC110438279	0	0	0	0	0	0	0
LOC110438279_1	0	0	0	0	0	0	0
LOC110438279_2	0	0	0	0	0	0	0
LOC110438280	0	0	0	0	0	0	0
LOC110438280_1	0	0	0	0	0	0	0
LOC110438280_2	0	0	0	0	0	0	0
LOC110438281	0	0	0	0	0	0	0
LOC110438281_1	0	0	0	8.23219784461248	3.65360345700833	1.23075326326446	0
LOC110438282	0	0	0	0	0	0	0
LOC110438283	0	0	0	0	0	0	0
LOC110438284	0	0	0	0	0	0	0
LOC110438284_1	0	0	0	0	0	0	0
LOC110438285	0	0	0	0	0	0	0
LOC110438285_1	0	0	0.920672639847623	0.939358675215117	0.458595454665983	0.463447546229252	0.242848148610665
LOC110438285_2	0	0	1.13313555673554	0.939358675215117	0.55031454559918	0.231723773114626	0.404746914351109
LOC110438286	0	0	0	0	0	0	0
LOC110438286_1	3.9578180390776	1.44984215463754	4.71076243119786	9.37242616098955	1.25605362885279	2.11557181935058	1.10856709408068
LOC110438287	0	0	0	0	0	0	0
LOC110438288	0	0	0	0	0	0	0
LOC110438289	0	0	0	0	0	0	0
LOC110438290	0	0	0	0	0	0	0
LOC110438291	0	0	0	0	0	0	0
LOC110438292	0	0	0	0	0	0	0
LOC110438293	0	0	0	0	0	0	0
LOC110438294	0	0	0	0	0	0	0
LOC110438295	0	0	0	0	0	0	0
LOC110438296	0	0	0	0	0	0	0
LOC110438297	0	0	0	0	0	0	0
LOC110438298	0	0	0	0	0	0	0
LOC110438299	0	0	0	0	0	0	0
LOC110438299_1	0	0	0	0	0	1.06753508856631	0.55939215116053
LOC110438300	0	0	0	0	0	0	0
LOC110438301	0	0	0	0	0	0	0
LOC110438301_1	0	0	0	0	0	0.670815967815314	0
LOC110438302	0	0	0	0	0	0	0
LOC110438303	0	0	0	0	0	0	0
LOC110438303_1	0	0.751515815066559	0	0.428658822678047	0	0	0
LOC110438304	0	0	0	0	0	0	0
LOC110438304_1	0	0	0	0.511605515766877	0	0	0
LOC110438305	0	0	0	0	0	0	0
LOC110438306	0	0	0	0	0	0	0
LOC110438307	0	0	0	0	0	0	0
LOC110438308	0	0	0	0	0	0	0
LOC110438309	0	0	0	0	0	0	0
LOC110438310	0	0	0	0	0	0	0
LOC110438311	0	0	0	0	0	0	0
LOC110438312	0	0	0	0	0	0	0
LOC110438313	0	0	0	0	0	0	0
LOC110438313_1	0	0	0	0	0	0.395540889389109	0
LOC110438314	0	0	0	0	0	0	0
LOC110438315	0	0	0	0	0	0	0
LOC110438316	0	0	0	0	0	0	0
LOC110438316_1	0.242349266198237	0.567194412050056	0.682958086535494	2.07054922565459	1.38990959664969	3.08589724958556	2.11885515777204
LOC110438316_2	0.242349266198237	0.567194412050056	0.682958086535494	2.07054922565459	1.1371987608952	3.29871774955697	2.11885515777204
LOC110438317	0	0	0	0	0	0	0
LOC110438317_1	2.88461648835132	2.95363192433136	3.37501225689217	1.01083731673381	0	1.42489334612093	0.788129646060324
LOC110438318	0	0	0	0	0	0	0
LOC110438318_1	23.9939903773336	23.6964095302666	31.420066626828	35.7617425931805	7.51511863186041	27.939598050018	10.5152388300557
LOC110438319	0	0	0	0	0	0	0
LOC110438320	0	0	0	0	0	0	0
LOC110438321	0	0	0	0	0	0	0
LOC110438322	0	0	0	0	0	0	0
LOC110438323	0	0	0	0	0	0	0
LOC110438324	0	0	0	0	0	0	0
LOC110438325	0	0	0	0	0	0	0
LOC110438326	0	0	0	0	0	0	0
LOC110438327	0	0	0	0	0	0	0
LOC110438328	0	0	0	0	0	0	0
LOC110438329	0	0	0	0	0	0	0
LOC110438330	0	0	0	0	0	0	0
LOC110438331	0	0	0	0	0	0	0
LOC110438332	0	0	0	0	0	0	0
LOC110438333	0	0	0	0	0	0	0
LOC110438333_1	1.27029137844357	0.396398791342848	0	0.452205624423158	0	0	0.77937782858321
LOC110438334	0	0	0	0	0	0	0
LOC110438335	0	0	0	0	0	0	0
LOC110438336	0	0	0	0	0	0	0
LOC110438338	0	0	0	0	0	0	0
LOC110438339	0	0	0	0	0	0	0
LOC110438340	0	0	0	0	0	0	0
LOC110438341	0	0	0	0	0	0	0
LOC110438342	0	0	0	0	0	0	0
LOC110438343	0	0	0	0	0	0	0
LOC110438344	0	0	0	0	0	0	0
LOC110438345	0	0	0	0	0	0	0
LOC110438346	0	0	0	0	0	0	0
LOC110438347	0	0	0	0	0	0	0
LOC110438348	0	0	0	0	0	0	0
LOC110438349	0	0	0	0	0	0	0
LOC110438350	0	0	0	0	0	0	0
LOC110438351	0	0	0	0	0	0	0
LOC110438352	0	0	0	0	0	0	0
LOC110438352_1	66.5828323709787	10.1591163124033	5.92376722718578	4.71431720385617	6.13741977680532	32.7884950168817	19.297209067041
LOC110438353	0	0	0	0	0	0	0
LOC110438354	0	0	0	0	0	0	0
LOC110438355	0	0	0	0	0	0	0
LOC110438356	0	0	0	0	0	0	0
LOC110438357	0	0	0	0	0	0	0
LOC110438358	0	0	0	0	0	0	0
LOC110438359	0	0	0	0	0	0	0
LOC110438360	0	0	0	0	0	0	0
LOC110438361	0	0	0	0	0	0	0
LOC110438362	0	0	0	0	0	0	0
LOC110438363	0	0	0	0	0	0	0
LOC110438364	0	0	0	0	0	0	0
LOC110438365	0	0	0	0	0	0	0
LOC110438366	0	0	0	0	0	0	0
LOC110438367	0	0	0	0	0	0	0
LOC110438368	0	0	0	0	0	0	0
LOC110438368_1	0	0	0	0	0	0	0
LOC110438369	0	0	0	0	0	0	0
LOC110438370	0	0	0	0	0	0	0
LOC110438371	0	0	0	0	0	0	0
