gene	zcount_ZF4_10_1	zcount_ZF4_10_2	zcount_ZF4_10_3	zcount_ZF4_20_1	zcount_ZF4_20_2	zcount_ZF4_20_3	zcount_ZF4_25_1	zcount_ZF4_25_2	zcount_ZF4_25_3	zcount_ZF4_5_1	zcount_ZF4_5_2	zcount_ZF4_5_3	zcount_ZF4_wt_1	zcount_ZF4_wt_2	zcount_ZF4_wt_3
rgmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgmd_1	43.6668606318291	44.3909926600669	44.5029892557785	20.9981832457348	31.3074379110371	30.8922249496286	62.1458958081942	47.393128506728	37.4338206461385	42.7448828437681	51.4715717219426	39.0461819462055	76.1601878488968	89.6733655182123	76.4541501053848
rgn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgn_1	33.8574122970361	36.4811978647619	17.0420931804215	24.6975135308351	25.4305958459496	28.9367075049005	48.3701822366256	29.8973822344984	83.0518766410228	24.100236143279	27.7741128068156	41.8913052629958	19.0884801301175	42.5774975118854	27.9630774937815
rgp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgrb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs14b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs14b_1	0.483924218640638	0.220440261503477	0.183569609388801	0.195277549883765	0.787539296233252	2.7432159087268	2.03110042124937	2.02007464538631	1.52412773447437	0.39512142852687	0.373962501634258	0.614509354224651	3.96762137934386	3.0138232031554	3.00809119274338
rgs16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs16_1	5.48466493553733	3.97706037407807	0.827965153014571	6.16540531440385	16.9710789707855	4.94915729718724	3.35903169435937	16.7039863904181	11.7437083178479	6.33649836569261	11.2447051527477	10.7786732853449	1.44609321744871	1.98237517195271	1.37046225414179
rgs17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs2_1	64.5463632955228	60.9946994753264	70.4326514848152	90.7742725951212	139.945436315679	113.753879489267	77.1806684931136	58.6891601953019	27.4116956312562	30.6118652507851	50.2191496827402	31.7392345554901	135.286990586718	127.171207257722	118.374903132892
rgs20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs3a_1	0	0	0	0.969705247711777	0	0.544888209398814	2.01719935372751	0.626952824827596	0.473030138123461	0	0	0	0	0.233843459085133	0.226326022452059
rgs3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs4_1	1.22607601040382	2.31020046312356	0.824484978508204	3.21592351734448	4.32319049663236	28.9130134925323	56.7114747997654	15.8776940841703	27.3818836698689	10.0563461476732	9.29387556411548	4.44668079516706	2.16002231066374	2.67905792521607	1.50117198995905
rgs5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs5a_1	1.02847333939439	0.290021808116394	2.65664305756835	2.18379054525824	2.76299884722801	54.8584227474657	91.9241403276201	26.4109666982696	5.13836532510271	0.693121001552843	1.27920792869304	1.0779707409233	1.89817944493183	2.23038603487378	0
rgs5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs7a_1	6.33296829046708	4.19807976946187	5.59345998381328	13.8838161584242	14.9979534801128	9.75183921098398	18.0508620068649	13.4646550286046	11.8521180622107	4.01318407509599	2.84870722242973	8.32196206472994	8.54816347138669	4.30465950217377	3.70335671734906
rgs7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs7bpa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs7bpb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs7bpb_1	16.0679244799493	18.0168958450195	17.1132588851788	27.9305454138834	23.1317849220219	19.8983654513117	21.5287376267199	16.12339565805	28.9525897643741	19.1744650471951	25.5977576151246	18.3110968589366	6.44873675180069	5.77322000161158	5.82044431925277
rgs8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs8_1	0.421219680896199	1.55899809489282	0.259648277828637	7.73383694312224	8.54011024557921	5.2769570777374	4.02201878362348	13.2148980615105	13.4736743313867	1.11775144907457	0.211579073126791	1.1589158362706	5.44190458436294	5.06216215905448	6.18875026881184
rgs9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs9b_1	0	0	0	1.90687628945163	0	0	0	1.13803476715255	0.42931838072785	0	0	0	0	0	0
rgs9bp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rh50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdf1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdf1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdf1b_1	3.96588147114603	2.27663900483377	4.98907970023116	2.9720766276982	6.70653955069221	2.02790942082861	6.07216744970902	7.96077002490578	3.52095074508878	7.30229130645413	9.26920639733323	2.78353640613691	1.30706122526059	2.04775237756016	1.6846342614592
rhbdl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdl2_1	0.583908287630241	0.576302231697479	0.959820813503547	0.170172918248352	0	1.91244126875296	3.89396645707318	0.440094109242859	0.332046956387376	0	0.26070908921762	1.4280235171128	0	0.164148122080223	0.794356012965635
rhbdl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhbdl3_1	0.282467361866319	0	0.696474237816647	3.7044743727143	0.331996875687743	0.277544736743489	0.513741216943514	0.31934524130986	4.57791788289788	0	0.189178189981023	0.518107951334664	0.304109015870831	0.952885677046715	0.230563243014429
rhbdl3_2	0.188311574577546	0.557575819606599	0	0.987859832723813	1.99198125412646	2.77544736743489	3.59618851860459	8.62232151536623	1.92754437174647	0	0.189178189981023	1.29526987833666	2.73698114283748	0.238221419261679	0.461126486028857
rhbg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhcga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhcgb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhcgl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhcgl1_1	0.299327479754354	0	0.738045900036248	0	0	1.1029163602249	2.04152166507312	0.253804914719842	0.191493473052545	0.264765821270442	0	0.823549734856226	0	0.567991244386362	0.366487905007029
rhd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rheb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhebl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhobtb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhobtb2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhobtb2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhocb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhocb_1	282.728031394624	257.197245741492	222.123988531875	227.838815117986	323.081754974029	270.504805164515	348.968221626582	392.501376829675	342.746459850449	308.328319191248	315.838167403303	244.002715715087	521.293684104392	498.741599096955	541.37445465083
rhof	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhof_1	0	0.597292492787429	0	0	0	7.13554850150481	11.5570456749347	6.1576652961283	2.06484525023187	0	0.405307076460034	0	0.325770999712252	1.53114098936241	1.48191893539149
rhoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhogb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhogc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhogd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhogd_1	4.30651519223354	3.03601288164589	2.42708345191898	1.29094056317985	2.74775029481607	4.11056555268071	5.8184515666994	7.09447545507245	7.13695527857141	3.1925278077711	5.60363248230628	1.24128815843523	11.2599869444974	13.1787492298693	13.458124324953
rhoh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoh_1	0.538181972362764	1.43416319209144	1.06158779274587	0.423485668142763	1.3283550269676	1.90369061497711	3.37694803248091	3.46813645645406	1.79035798034404	1.52333161817297	1.29758088389936	0.740359055920105	4.69326618847445	5.31040374871486	2.50395085061168
rhoj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoj_1	8.85988359174775	6.05386643390623	5.04130184288778	1.78761084216026	31.2402854473087	0	24.1710441252138	30.0497903002647	27.9043573068718	24.1134853110323	8.21599111067116	0	17.6099015171558	51.7296698742533	73.4311607051
rhol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoq_1	42.3328010337126	51.2355475592742	22.0948582181932	17.8306606883274	51.2084079252007	30.0577421782139	42.9926296581786	40.8728079931567	59.3041492022369	75.436382225149	48.4256086226423	23.8044259166176	32.9346198395535	51.5981537644035	31.7796259831201
rhot1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhot1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhot1b_1	13.3542723002242	19.6841430789786	16.5355775494427	11.7777894670599	17.0667102425214	11.173367380655	13.8411250737622	18.196422090598	17.0120626963826	17.950614535018	12.4198015696698	14.9214468503434	38.2351730162076	36.8857435462155	29.5595721430929
rhot1b_2	11.6373759372701	14.5448146238838	6.20022180677004	6.44227997166657	21.44481503039	10.3428259153729	19.1447909794427	15.8673866492052	17.9576958610783	18.2079051875445	22.9118757717394	6.91852772946029	32.4872321092356	34.769915770866	27.6377287256875
rhot2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoub	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhov	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhpn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhpn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ribc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ribc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ric1	3.85936694142703	4.02675692403138	1.17816714775822	1.63894360982335	3.4992704969477	1.62518950560357	7.52065094234031	5.6098689630806	4.23259451967578	3.51128321893006	3.61865267080384	1.61804277543829	11.0405827871231	10.2294726885074	9.90062272611605
ric3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ric3a_1	1.01195014404378	0.93634534320319	0.779733011259024	0	0.223010910858765	0	0.345093297938206	0	1.94217231038722	0	0.635379480226811	3.30625219335006	0.408555824443987	0	0
ric3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ric8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ric8a_1	0.168220662641648	0.996176406655851	0	0	2.37260973674885	0.495867124816223	0.458930302794408	0.570548764462483	0	0	1.35195855262101	0	0	0	0.411929023563263
ric8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ric8b_1	187.471520212248	188.479741248271	154.749794659942	39.2357661766458	225.885936692847	62.0671407351489	264.374552088695	197.149404589808	188.690772873091	234.427701956363	227.373203267894	43.6168052509453	259.689605386005	303.596069215183	266.363777072726
rictora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rictorb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rif1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rif1_1	25.5676544786293	24.0929479956799	18.5387734208715	9.41594005743378	30.7306168620836	11.581240127374	32.5909545933444	22.1189265231771	23.4251794819567	28.4369643127862	27.8491352816929	22.16804892065	50.5655571562115	50.3073927937962	54.1598512160739
rilp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rilpl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rilpl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rilpl2_1	55.7565186256715	68.2085192643801	55.8955609763242	42.1419364832409	62.0840837553698	47.3600495926713	66.2487130306994	82.6101803611364	56.8842535366003	63.3355004527597	72.3748365159844	37.9474981700377	68.0058432709176	84.8265971556375	67.188773301095
rilpl2_2	34.033474492641	22.0570516640469	17.8275781744985	24.1367745358084	28.8419999846345	23.46566394417	44.6309144942896	41.6143469386818	30.6500789948039	32.0418350632726	37.858562944615	25.5192164522806	32.0805316571921	37.5102707173646	32.7276268440516
rimbp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rimkla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rimkla_1	155.905749993779	154.112889849576	132.922563391714	93.4235655904238	162.756881197454	77.0682213242064	148.669355156115	140.198142311471	153.642847841548	118.708512619044	120.426171074221	74.1135436224375	488.532315724842	495.986616032407	465.533598409679
rims1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rims2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rims2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rims3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rims4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rin1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rin1a_1	0.929457129115087	0.917349914573153	1.43234014123471	0.609477514958518	1.91175896074466	1.02741666886378	3.48657856963642	3.02106025282697	2.67577297728202	0.685114957058008	1.24497935753842	0.532759703012078	15.3852837139728	13.3257241283437	9.29367005206486
rin2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rin3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rinl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rint1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
riok1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
riok2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
riok2_1	50.0261266494405	47.1636829799658	45.616421415679	43.0856920386887	59.3830611885004	54.0452856568043	90.7593410589438	70.9077225567812	80.6734334540252	41.681489853905	53.5067589454347	43.368700556685	281.084780430904	262.165653052894	255.769261352418
riok3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
riox1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
riox2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripk1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripk3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripk4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripply1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripply2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ripply3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rit1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rlbp1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rlbp1a_1	0	0	0	0	0	0	1.02814618222933	0	0	2.66681439615551	0	0	2.43444374978768	4.76750618134806	7.38278994169199
rlbp1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rlbp1b_1	18.6073638718905	25.7958998931491	30.232939960445	16.9269345231104	24.2720075724042	21.2422016323374	13.7912617319833	15.6863041946356	15.4132475094742	19.4081547702513	17.0722155502712	6.51035500205851	75.7316671808952	58.7795540872045	62.4209172807934
rlf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rlf_1	37.688019564926	31.1003303327302	29.4353169785872	18.4477809244255	51.4752624108245	26.5288125185427	39.0697180189694	26.3654349100722	27.2337497351728	41.5016644872523	44.9968007232908	25.6525487227799	35.9426079228845	43.6086149960459	37.7877574726168
rlim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rln1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rln3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rln3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rltgr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rltpr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rltpr_1	0	0	0	2.91966205092384	1.76621577712758	1.394502108885	1.74614179889778	4.15288957578989	3.63179922303949	0.098459947654282	0.223649697600156	0.689080609574178	0.35952288920734	0.352036804461305	0.272575816393322
rmdn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmdn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmdn3_1	19.2596511889704	19.0925118636903	12.9703302019459	19.1385630826745	10.7699091191689	10.7541723561801	15.2768526972086	34.2438788108713	18.6718947017041	14.7093663159677	13.9784964136181	10.5045708981334	41.1051366129072	41.2152157415807	37.1893548306304
rmi1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmi2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmnd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmnd5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rn7sk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rn7sk_1	96.023697752129	81.8086671099502	101.629722658796	115.239831868207	99.0196147431659	118.827934634143	88.9697677690623	82.9563728403869	106.634508279832	60.8977834004083	66.4338577282117	148.297137853214	46.8138996853582	42.401193174362	66.5482851110589
rnaseh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaseh2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaseh2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaseh2b_1	64.2456020731592	67.9675292272467	60.395634682069	61.6777207268194	38.0021721246681	56.9371574047618	100.045925144876	95.8949014542923	67.3373382419667	66.8559108095704	94.4917826010395	96.2750979627392	59.2221664025846	46.7453523546995	51.4120628737067
rnaseh2b_2	4.61896485493301	18.2351907682857	16.2205418860414	4.77268077052769	6.90948584084874	18.9790524682539	53.4596546575674	2.84836340953343	32.9523144588347	8.91412144127606	7.03063858638687	31.5782321317785	6.78116409189899	12.7487324603726	0
rnaseh2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaseka	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnasekb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnasel2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnasel3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnasel3_1	0.129411991579689	0	0.319088611173613	0.339439858227415	2.28155794339092	0	0	0.877845215242189	35.1032853343546	0	0.780045296221663	0	1.2539437415721	2.29195638780335	0
rnasel4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnasen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaset2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaset2l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnaset2l_1	1.51267741929448	0	0	0.330638479016678	0	2.22947345142091	2.75120188434054	0	2.25803409927042	0	0	0	3.66429022493971	3.5082582219531	1.23471897469092
rnd1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnd1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnd1b_1	6.19815328092193	6.3527006383913	6.34818394861188	10.2546567696072	14.2897576454484	8.71358006779052	11.7065483906661	11.9664163551435	16.9590350696757	9.27805564272149	5.07713692803924	4.98477774296518	4.61979273210772	3.86013707419513	4.67005509551291
rnd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnd2_1	0	2.04858857820356	0.682377352547745	0.725898899852555	0.975831423985415	0.407890699445602	3.39756466101021	2.34661185383763	2.47869587557484	0.979181376956531	0	0	2.2346530625423	0.350099600034478	2.03306905177998
rnd3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnd3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf113a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf123_1	3.61778743809824	4.35952885202939	1.45214309405748	0.441359931032358	7.86153663205556	2.72805582311642	9.18125347615231	2.99624498256949	3.4447836536894	8.63272511336986	2.45113166199525	0.81018813330282	4.21200197089744	5.85384303836133	5.45963385109765
rnf126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf128a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf130_1	42.0891298745396	51.811966812244	44.4764325377816	53.9854695028293	50.2847170620814	51.808155267004	46.0562755721366	52.2902514576082	39.2552510660163	78.2770634689737	55.1380432325029	65.1116832720771	25.8936289750145	32.7657697554467	28.692206364303
rnf135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf135_1	25.0736607303952	26.8200995388717	25.8947157366453	7.23089390159156	22.6812735027681	8.5132039052607	26.1441564303878	31.6123044950649	24.5230574846958	18.1144147980086	27.4310078246471	9.751948176719	53.4240981670328	69.0846404273256	66.5422951664045
rnf135_2	23.9352671243248	22.1956906404533	18.1589904674383	10.3484775533534	16.6938447032022	3.10129339740786	19.733175373085	26.3167546876009	18.8461349169044	17.6817729981348	20.8745935853632	16.2825584976478	41.6270124681911	49.2450286822167	38.9668512848975
rnf139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf141_1	59.1062506002511	44.9458615836409	41.9525492285759	42.7322817480491	61.5625742959429	31.6332222122086	52.9411009570873	63.7426737440613	54.6384975707563	57.2490729797647	66.3606510372395	27.6899367532879	52.2607227925733	62.0401050287556	56.2332586337481
rnf144aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf144ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf144b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf145a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf145b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf150a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf151_1	0.080091880565793	0	0	0.210076178046291	0.282407007380732	0.472176603202268	2.1850223642106	0	0	0.566752977107185	0.482762794531474	0.661078432139533	0	0.607915944705667	0.196124362124849
rnf152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf165a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf165b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf17_1	3.59143537232593	5.10084201498166	3.59972837630293	0.306345321499336	0.514777938378692	0.17213885774401	14.1791547365465	0.891289691511664	2.6898794881399	0.206618052314751	0.293330346627232	13.4159879054159	2.07476016873797	1.77299689338782	2.3594997583921
rnf170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf180_1	31.4190358765139	27.3093182987626	26.4394034269155	22.8152450106871	34.1079422605658	27.8506511306806	39.8915432606357	36.8773973904376	25.9047841451005	36.612825100535	32.9949134012609	31.9781821531352	27.1255860901793	26.5607696560862	24.2379461042027
rnf181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf19a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf19b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf207a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf207b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf207b_1	5.68309365954523	2.8323001654515	4.30092546627026	3.54211777983608	3.96807994166908	3.15139627588643	2.60963492781125	3.2443357405141	2.73580046319784	5.17621266476018	7.00937307461323	6.50213485685388	34.7119557586914	34.736579760211	30.0374448408944
rnf213a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf213b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf213b_1	5.5325824515423	5.89518221476551	4.27571913977183	2.71942660953192	9.15554066460799	4.27320419980341	9.13631032780601	6.97062999803285	4.29664082493912	8.31047546099393	8.62741089703844	4.72058075954493	25.900270037767	26.2314812300619	26.2644400949239
rnf215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
