gene	zcount_KL-1	zcount_KL-2	zcount_KL-3	zcount_Kn-1	zcount_Kn-2	zcount_Kn-3
prkcz	0	0	0	0	0	0
prkcz_1	2.58085235831341	21.103032380626	16.0433060224336	17.1317723443357	0	24.1853289331355
prkd1	0	0	0	0	0	0
prkd2	0	0	0	0	0	0
prkd3	0	0	0	0	0	0
prkdc	0	0	0	0	0	0
prkg1a	0	0	0	0	0	0
prkg1b	0	0	0	0	0	0
prkg1b_1	12.4965722019983	8.69630455245575	3.77785856101262	1.19080901373974	17.1398154294027	0
prkg1l	0	0	0	0	0	0
prkg2	0	0	0	0	0	0
prkg2_1	0	0	0	0.64418276946129	0	3.39663917396441
prkra	0	0	0	0	0	0
prkrip1	0	0	0	0	0	0
prkrip1_1	230.195845845088	320.27789081722	530.009365200625	834.179716276632	161.958431045216	631.310209889572
prkrira	0	0	0	0	0	0
prkrirb	0	0	0	0	0	0
prkx	0	0	0	0	0	0
prl	0	0	0	0	0	0
prl2	0	0	0	0	0	0
prlh	0	0	0	0	0	0
prlh_1	10.3694960825093	0	37.5038322602344	14.5959161969814	2.02561455074759	0
prlh2	0	0	0	0	0	0
prlh2_1	15.9562020190133	30.6988637067352	6.99286371878757	4.73986394477761	18.9242890315182	0
prlh2r	0	0	0	0	0	0
prlh2r_1	0	0	0	0	0	0
prlhr2a	0	0	0	0	0	0
prlhr2b	0	0	0	0	0	0
prlra	0	0	0	0	0	0
prlrb	0	0	0	0	0	0
prmt1	0	0	0	0	0	0
prmt2	0	0	0	0	0	0
prmt3	0	0	0	0	0	0
prmt5	0	0	0	0	0	0
prmt5_1	69.353876632815	158.762751346505	249.772486105609	249.693847933638	81.2870098259516	339.456268604834
prmt6	0	0	0	0	0	0
prmt7	0	0	0	0	0	0
prmt7_1	2.06897309009686	17.6915179940975	34.8907386427359	90.3091453460391	18.6362953916761	173.031379445615
prmt7_2	50.5049642398306	145.531354454067	264.969490035572	243.163389773092	57.6632450347844	176.693133857808
prmt8b	0	0	0	0	0	0
prmt9	0	0	0	0	0	0
prmt9_1	35.2442988237887	32.2895769169727	105.1408014232	107.379309909479	24.5883847200574	137.143397013907
prnpa	0	0	0	0	0	0
prnpa_1	1.29330017955572	0	0	1.24119959561291	1.26318947485373	3.39348713315709
prnpb	0	0	0	0	0	0
prnpb_1	0	6.99136020855605	0.782307723409146	0.619995681746848	0	0
prnprs3	0	0	0	0	0	0
prob1	0	0	0	0	0	0
proca	0	0	0	0	0	0
proca1	0	0	0	0	0	0
proca1_1	0	0	0	0	22.9589895107223	0
prodha	0	0	0	0	0	0
prodhb	0	0	0	0	0	0
prok1	0	0	0	0	0	0
prok1_1	0	0	3.76712600828248	3.31725368113213	0	2.91519589819043
prok2	0	0	0	0	0	0
prokr1a	0	0	0	0	0	0
prokr1b	0	0	0	0	0	0
prom1a	0	0	0	0	0	0
prom1b	0	0	0	0	0	0
prom1b_1	0	0	0.48354605802262	0.0958051604659099	1.90129885629737	0
prom1b_2	0	0	0	0.0953625288210468	0	0
prom2	0	0	0	0	0	0
prop1	0	0	0	0	0	0
prop1_1	32.0334667713196	6.55645165098156	12.7653889148685	0.436070906439905	30.6219664479213	0
prop1_2	34.7597192624958	10.4903226415705	13.2055747395192	0.87214181287981	26.6277969112359	0
pros1	0	0	0	0	0	0
prosc	0	0	0	0	0	0
proser1	0	0	0	0	0	0
proser2	0	0	0	0	0	0
proser3	0	0	0	0	0	0
prox1a	0	0	0	0	0	0
prox1b	0	0	0	0	0	0
prox1b_1	1.62704337523261	7.82585711212705	1.15590404836811	1.24919836016856	0.794581219122057	5.97687310703992
prox2	0	0	0	0	0	0
prox2_1	0	0	0	0.152580046113675	0	0
proza	0	0	0	0	0	0
proza_1	138.787589223339	190.418694508236	85.8755279438744	43.137172060466	248.183640493278	59.5559814026175
prozb	0	0	0	0	0	0
prp	1.78601121781993	0	1.3072896215378	0.83798575664441	0.348885836093495	0.892630553201636
prpf18	0	0	0	0	0	0
prpf18_1	173.19648869378	208.051448059429	258.35342435135	391.219973876561	176.033724773522	345.368694167046
prpf19	0	0	0	0	0	0
prpf3	0	0	0	0	0	0
prpf3_1	42.7926589522252	90.0031445337595	122.239115185233	106.082022631281	56.0280918526908	119.125201781593
prpf31	0	0	0	0	0	0
prpf38a	0	0	0	0	0	0
prpf38a_1	88.1725249715204	88.2466213318309	218.293011392008	387.487791955557	146.142497649028	335.849644418111
prpf38b	0	0	0	0	0	0
prpf39	0	0	0	0	0	0
prpf4	0	0	0	0	0	0
prpf4_1	153.971305467562	157.734138479399	350.75898215839	342.362512148579	126.168443505242	454.224462814465
prpf4_2	161.719889493418	185.680477794985	398.412412332193	410.333663654202	138.528833397561	499.866343643299
prpf40a	0	0	0	0	0	0
prpf4ba	0	0	0	0	0	0
prpf4bb	0	0	0	0	0	0
prpf6	0	0	0	0	0	0
prpf8	0	0	0	0	0	0
prph	0	0	0	0	0	0
prph2a	0	0	0	0	0	0
prph2b	0	0	0	0	0	0
prph2b_1	0	0.475817445199002	0	0	0	0
prph2l	0	0	0	0	0	0
prps1a	0	0	0	0	0	0
prps1b	0	0	0	0	0	0
prps1b_1	36.38511789964	94.751515454337	113.698326915521	99.4672217704531	47.3839960731841	81.8321319471786
prpsap1	0	0	0	0	0	0
prpsap2	0	0	0	0	0	0
prr11	0	0	0	0	0	0
prr12a	0	0	0	0	0	0
prr12b	0	0	0	0	0	0
prr13	0	0	0	0	0	0
prr14	0	0	0	0	0	0
prr14_1	115.267446528113	102.259822441732	155.590446584695	108.165589814419	85.9389534587133	154.393506978534
prr14_2	54.3390174797151	63.5714951099751	44.5144397131922	43.2725014532747	44.3753212095315	68.9918896483353
prr15la	0	0	0	0	0	0
prr15la_1	78.2581037682131	126.538106874342	11.560321055126	11.1859220903553	78.8755429366372	0
prr15la_2	44.5405165063767	14.4157336945452	0	1.33165739170896	19.5155982523638	0
prr15lb	0	0	0	0	0	0
prr15lb_1	281.943597664625	188.598123696723	27.7359531185013	43.6042863294796	298.631598558768	0
prr16	0	0	0	0	0	0
prr18	0	0	0	0	0	0
prr33	0	0	0	0	0	0
prr5a	0	0	0	0	0	0
prr5a_1	185.88958616046	60.7006114083826	25.8837021472983	8.45631775395798	43.3082934785387	26.5292815169636
prr5b	0	0	0	0	0	0
prr7	0	0	0	0	0	0
prrc1	0	0	0	0	0	0
prrc2a	0	0	0	0	0	0
prrc2b	0	0	0	0	0	0
prrc2c	0	0	0	0	0	0
prrc2c_1	49.4763605684537	88.0302467926079	34.8491770784002	20.9413113246419	39.2378000654572	10.8421850358565
prrg1	0	0	0	0	0	0
prrg2	0	0	0	0	0	0
prrg3	0	0	0	0	0	0
prrg4	0	0	0	0	0	0
prrt1	0	0	0	0	0	0
prrt2	0	0	0	0	0	0
prrt4	0	0	0	0	0	0
prrt4_1	0.435083751713675	0	0	0	0	3.80538392304579
prrt4_2	0	0	0	0	0	3.85447944039346
prrx1a	0	0	0	0	0	0
prrx1b	0	0	0	0	0	0
prss12	0	0	0	0	0	0
prss12_1	0	1.56473299905778	0	1.14477774093972	2.38307594205599	4.02411355358052
prss12_2	0	2.53817348275787	0	1.54746555666595	3.22134839573641	5.60447607235097
prss16	0	0	0	0	0	0
prss35	0	0	0	0	0	0
prss35_1	3.37008622681551	7.48137965174503	10.0456693554199	6.96623273037748	33.1694382684917	7.38516294208244
prss56	0	0	0	0	0	0
prss59.1	0	0	0	0	0	0
prss59.2	0	0	0	0	0	0
prss60.1	0	0	0	0	0	0
prss60.1_1	0	0	0	0	0	0
prss60.2	0	0	0	0	0	0
prss60.2_1	0	0	0	0	0	0
prss60.3	0	0	0	0	0	0
prss60.3_1	0	0	0	0	0.437632773309664	0
prtfdc1	0	0	0	0	0	0
prtga	0	0	0	0	0	0
prtga_1	0	0	0	2.24626609605078	0	3.68482641544748
prtga_2	0	0	0	3.77829571817083	0	0
prtgb	0	0	0	0	0	0
prune	0	0	0	0	0	0
prune_1	22.04660319644	9.8466791167826	18.3069554083856	23.929206215082	5.38332816198681	15.3474358518066
prune2	0	0	0	0	0	0
prune2_1	17.2025744258969	29.8678586481998	16.5298682649877	8.05344824321095	6.14709618001435	6.92007966583933
psap	0	0	0	0	0	0
psat1	0	0	0	0	0	0
psd2	0	0	0	0	0	0
psd3l	0	0	0	0	0	0
psen1	0	0	0	0	0	0
psen2	0	0	0	0	0	0
psenen	0	0	0	0	0	0
psip1a	0	0	0	0	0	0
psip1a_1	82.7148175883879	27.0644225127727	57.7820671451286	34.9211666587398	40.6693153987306	70.0249640040783
psip1b	0	0	0	0	0	0
pskh1	0	0	0	0	0	0
pskh1_1	4.62136097218655	17.4405226286165	36.3903116819538	41.7362703732033	2.95130862000567	43.7068203309555
pskh1_2	8.16875287723053	40.315561050953	32.45744504479	53.2870646368529	4.68307217237057	29.688045974803
psma1	0	0	0	0	0	0
psma2	0	0	0	0	0	0
psma3	0	0	0	0	0	0
psma4	0	0	0	0	0	0
psma5	0	0	0	0	0	0
psma5_1	302.545297466152	417.262133082075	716.459764747335	969.938958687105	352.695239424286	1103.1761802442
psma6a	0	0	0	0	0	0
psma6b	0	0	0	0	0	0
psma6l	0	0	0	0	0	0
psma8	0	0	0	0	0	0
psmb1	0	0	0	0	0	0
psmb10	0	0	0	0	0	0
psmb11a	0	0	0	0	0	0
psmb11a_1	0	0	0	0	0	0
psmb11b	0	0	0	0	0	0
psmb12	0	0	0	0	0	0
psmb2	0	0	0	0	0	0
psmb3	0	0	0	0	0	0
psmb4	0	0	0	0	0	0
psmb5	0	0	0	0	0	0
psmb5_1	315.97764318392	545.856034986377	638.193066467916	668.984541454008	453.651331806697	602.976693949405
psmb6	0	0	0	0	0	0
psmb7	0	0	0	0	0	0
psmb8a	0	0	0	0	0	0
psmb9a	0	0	0	0	0	0
psmc1a	0	0	0	0	0	0
psmc1a_1	141.394586258669	206.126649082357	330.354751488357	366.590107207218	256.195135892124	417.459199930882
psmc1b	0	0	0	0	0	0
psmc2	0	0	0	0	0	0
psmc3	0	0	0	0	0	0
psmc3ip	0	0	0	0	0	0
psmc4	0	0	0	0	0	0
psmc4_1	107.601935877798	284.997897608497	419.514763578039	343.765011492047	180.766393015449	362.466226827423
psmc5	0	0	0	0	0	0
psmc6	0	0	0	0	0	0
psmc6_1	110.787400066471	142.824279157346	166.95411376068	181.305888409911	77.6595117833663	151.703692062094
psmc6_2	359.404180487748	448.191046443015	627.089353411567	607.502447310171	397.718849186318	699.415260955522
psmd1	0	0	0	0	0	0
psmd10	0	0	0	0	0	0
psmd10_1	73.1580196057347	168.242679412471	198.593127519745	298.761792163696	96.01731964961	255.802701491608
psmd11a	0	0	0	0	0	0
psmd11b	0	0	0	0	0	0
psmd12	0	0	0	0	0	0
psmd13	0	0	0	0	0	0
psmd14	0	0	0	0	0	0
psmd2	200.35564360591	518.320093559234	714.619805738385	415.710730317003	304.592410223526	580.447894395251
psmd2_1	280.256650878629	217.836207517477	355.489993045851	372.249656325963	241.978819305522	484.080097256271
psmd2_2	215.210867980296	353.761917403364	418.443278014059	364.28535613036	244.496154226776	498.456798779277
psmd3	0	0	0	0	0	0
psmd4a	0	0	0	0	0	0
psmd4b	0	0	0	0	0	0
psmd5	0	0	0	0	0	0
psmd6	0	0	0	0	0	0
psmd7	0	0	0	0	0	0
psmd8	0	0	0	0	0	0
psmd9	0	0	0	0	0	0
psme1	0	0	0	0	0	0
psme1_1	594.196240634949	466.633947196222	235.140306450214	80.1818787446859	574.030899292786	101.645875460378
psme2	0	0	0	0	0	0
psme3	0	0	0	0	0	0
psme3_1	238.63545169616	254.520710384183	643.866925147385	601.138975449566	261.634443294799	801.357815185388
psme4a	0	0	0	0	0	0
psme4b	0	0	0	0	0	0
psme4b_1	27.2918560540787	37.3249956502311	13.3790568085774	7.78408791314358	8.35021173807612	19.9672760954199
psme4b_2	19.0714174835731	36.0597415603928	11.0430310166036	6.73218414109714	9.31369770785413	19.9672760954199
psmf1	0	0	0	0	0	0
psmg1	0	0	0	0	0	0
psmg2	0	0	0	0	0	0
psmg3	0	0	0	0	0	0
psmg4	0	0	0	0	0	0
pspc1	0	0	0	0	0	0
psph	0	0	0	0	0	0
pstpip1a	0	0	0	0	0	0
pstpip1a_1	42.7926589522252	68.1663160239293	19.9109093616141	7.9487917050266	20.6734670472495	20.0075145849393
pstpip1a_2	20.2459891816979	52.2313330572965	7.72662154331295	8.53759109058413	21.1228902439289	6.20922866429151
pstpip1b	0	0	0	0	0	0
pstpip1b_1	4.51494805506384	15.368448152229	7.85068259036007	8.2217100805093	12.5510566661154	1.04147349472832
pstpip2	0	0	0	0	0	0
ptafr	0	0	0	0	0	0
ptar1	0	0	0	0	0	0
ptbp1a	0	0	0	0	0	0
ptbp1b	0	0	0	0	0	0
ptbp1b_1	108.358753321532	154.426918631093	111.953226018722	124.337933830165	104.780593188591	142.797588054972
ptbp2a	0	0	0	0	0	0
ptbp2b	0	0	0	0	0	0
ptbp3	0	0	0	0	0	0
ptcd1	0	0	0	0	0	0
ptcd1_1	10.6571688291431	15.2586511150116	217.691898736316	100.05845162312	26.8698677922471	8.73273080556235
ptcd2	0	0	0	0	0	0
ptcd2_1	50.1316645140016	28.9351777034397	127.890766124828	94.3531953505325	24.0742103441368	222.992212666953
ptcd3	0	0	0	0	0	0
ptch1	0	0	0	0	0	0
ptch1_1	34.9568283327619	21.2627598763152	8.53417780021883	2.15202886719701	19.711400179389	5.3133676721121
ptch1_2	41.1513860282257	5.86466856339768	0	1.95030137683359	27.5398513723688	0
ptch2	0	0	0	0	0	0
ptchd1	0	0	0	0	0	0
ptchd3a	0	0	0	0	0	0
ptchd4	0	0	0	0	0	0
ptdss1a	0	0	0	0	0	0
ptdss1b	0	0	0	0	0	0
ptdss2	0	0	0	0	0	0
ptena	0	0	0	0	0	0
ptena_1	281.644392680165	288.358758703427	138.775648424721	80.4418800914538	364.238946739933	85.7358816492069
ptena_2	259.269113059925	300.658421396938	149.556566566806	97.4846512972703	354.525908160202	88.3984866693684
ptenb	0	0	0	0	0	0
pter	0	0	0	0	0	0
ptf1a	0	0	0	0	0	0
ptgdsa	0	0	0	0	0	0
ptgdsa_1	0	0	0	0	0	0
ptgdsb.1	0	0	0	0	0	0
ptgdsb.2	0	0	0	0	0	0
ptger1a	0	0	0	0	0	0
ptger1b	0	0	0	0	0	0
ptger1c	0	0	0	0	0	0
ptger1c_1	0	11.7073885169024	0	0.556186245938322	0	0
ptger2a	0	0	0	0	0	0
ptger2b	0	0	0	0	0	0
ptger2b_1	21.5615513479348	1.88560229759875	10.7605932223457	1.567647309227	5.264888452576	0
ptger3	0	0	0	0	0	0
ptger4a	0	0	0	0	0	0
ptger4b	0	0	0	0	0	0
ptger4b_1	79.2912471530025	61.319938171911	14.0576613559112	18.4025425095202	58.0838871178224	9.90724317742899
ptger4c	0	0	0	0	0	0
ptges	0	0	0	0	0	0
ptges_1	6.41326263737521	6.73023711642926	12.8025130205619	37.6754755431392	65.4867354759762	16.1721175396267
ptges3a	0	0	0	0	0	0
ptges3a_1	289.462305738408	218.275967733445	266.841021985478	172.989832866343	436.684524573826	200.312815655573
ptges3b	0	0	0	0	0	0
ptgesl	0	0	0	0	0	0
ptgesl_1	152.398747855158	211.760532539153	311.306320068612	393.200466497593	154.268522949847	459.411813852048
ptgfr	0	0	0	0	0	0
ptgfrn	0	0	0	0	0	0
ptgir	0	0	0	0	0	0
ptgis	0	0	0	0	0	0
ptgis_1	0.782603477925226	1.50568647079145	0	0.751076305161993	8.79040276739518	0
ptgr1	0	0	0	0	0	0
ptgr1_1	48.1103380795789	87.9335868484584	95.080138124538	213.007812180998	51.6892528276932	213.880862495682
ptgr2	0	0	0	0	0	0
ptgs1	0	0	0	0	0	0
ptgs2a	0	0	0	0	0	0
ptgs2b	0	0	0	0	0	0
pth1a	0	0	0	0	0	0
pth1b	0	0	0	0	0	0
pth1b_1	0	0	0	0	0	0
pth1ra	0	0	0	0	0	0
pth1rb	0	0	0	0	0	0
pth1rb_1	0	0	0	0.54798290897758	0	0
pth2	0	0	0	0	0	0
pth2r	0	0	0	0	0	0
pth2r_1	0	0	6.6118411428425	3.27501636687678	0	0
pthlha	0	0	0	0	0	0
pthlhb	0	0	0	0	0	0
ptk2aa	0	0	0	0	0	0
ptk2ab	0	0	0	0	0	0
ptk2ba	0	0	0	0	0	0
ptk2bb	0	0	0	0	0	0
ptk6a	0	0	0	0	0	0
ptk6b	0	0	0	0	0	0
ptk7a	0	0	0	0	0	0
ptk7b	0	0	0	0	0	0
ptmaa	0	0	0	0	0	0
ptmaa_1	2127.3147670537	1242.56592381763	837.280677939868	331.35858234034	2155.71499750292	387.555149001707
ptmaa_2	2228.3456947389	1720.33615475921	868.991235298114	336.493583160564	2273.29945191217	391.802328716795
ptmab	0	0	0	0	0	0
ptn	0	0	0	0	0	0
ptp4a1	0	0	0	0	0	0
ptp4a2a	0	0	0	0	0	0
ptp4a2b	0	0	0	0	0	0
ptp4a3	0	0	0	0	0	0
ptpdc1a	0	0	0	0	0	0
ptpdc1b	0	0	0	0	0	0
ptpmt1	0	0	0	0	0	0
ptpn1	0	0	0	0	0	0
ptpn11a	0	0	0	0	0	0
ptpn11b	0	0	0	0	0	0
ptpn11b_1	87.6393408426719	42.4655766183642	12.3685081238336	2.69978835088227	37.4098964542763	7.30021108099113
ptpn12	0	0	0	0	0	0
ptpn13	0	0	0	0	0	0
ptpn18	0	0	0	0	0	0
ptpn20	0	0	0	0	0	0
ptpn21	0	0	0	0	0	0
ptpn22	0	0	0	0	0	0
ptpn23a	0	0	0	0	0	0
ptpn23b	0	0	0	0	0	0
ptpn2a	0	0	0	0	0	0
ptpn2b	0	0	0	0	0	0
ptpn3	0	0	0	0	0	0
ptpn4a	0	0	0	0	0	0
ptpn4a_1	55.3736314733492	85.6307031172025	17.4091196889897	15.5083698543608	58.1662616587468	19.1115445617724
ptpn4b	0	0	0	0	0	0
ptpn5	0	0	0	0	0	0
ptpn6	0	0	0	0	0	0
ptpn6_1	96.4300290242557	127.295296926985	57.2785801792671	14.861296491472	97.622344894211	0
ptpn9a	0	0	0	0	0	0
ptpn9b	0	0	0	0	0	0
ptpra	0	0	0	0	0	0
ptpra_1	16.2910384180376	23.7269974482192	12.684830523257	7.30595986405608	6.39444131908782	6.96263533523406
ptprb	0	0	0	0	0	0
ptprbl	35.6157625447251	100.549742519453	20.8771332915305	10.5267516814593	35.7318406751874	2.75712749837744
ptprc	0	0	0	0	0	0
ptprd	28.7825756954437	32.4090586771497	2.5699291178781	3.56426708909218	8.55033277702499	0.894934510545441
ptprda	0	0	0	0	0	0
ptprdb	0	0	0	0	0	0
ptprea	0	0	0	0	0	0
ptpreb	0	0	0	0	0	0
ptprfa	0	0	0	0	0	0
ptprfb	0	0	0	0	0	0
ptprga	0	0	0	0	0	0
ptprh	0	0	0	0	0	0
ptprja	0	0	0	0	0	0
ptprjb.1	0	0	0	0	0	0
ptprjb.2	0	0	0	0	0	0
ptprk	0	0	0	0	0	0
ptprma	0	0	0	0	0	0
ptprn2	0	0	0	0	0	0
ptprn2_1	1.43274557271285	0.275652445429869	0.1850670232432	0	0.419816487201572	0
ptprna	0	0	0	0	0	0
ptprnb	0	0	0	0	0	0
ptprnb_1	0	0	0	0.586568380623301	0	2.33682054106077
ptpro	0	0	0	0	0	0
ptprq	0	0	0	0	0	0
ptprr	0	0	0	0	0	0
ptprsa	0	0	0	0	0	0
ptprsb	0	0	0	0	0	0
ptprt	0	0	0	0	0	0
ptprua	0	0	0	0	0	0
ptprub	0	0	0	0	0	0
ptprz1b	0	0	0	0	0	0
ptrh1	0	0	0	0	0	0
ptrh1_1	0	4.5825240415392	6.46087348207484	7.31483010244723	0	0.357125447741131
ptrh2	0	0	0	0	0	0
ptrh2_1	64.1461850685457	140.734997066418	177.70711216332	244.088154583769	46.1651688309915	211.762240542453
ptrhd1	0	0	0	0	0	0
pts	0	0	0	0	0	0
pttg1	0	0	0	0	0	0
pttg1_1	19.7322449725419	46.0988571421441	95.5801550321509	299.841085158643	37.8573593222244	179.100579065525
pttg1_2	102.640435799753	147.42967358919	21.3399529810051	631.964938575003	59.7384630220475	401.605292550709
pttg1ipa	0	0	0	0	0	0
pttg1ipb	0	0	0	0	0	0
ptx3a	0	0	0	0	0	0
ptx3a_1	32.7545726377408	22.0563048771296	2.11544581645158	1.64659812052973	7.99799460005091	0.526191685088362
ptx3b	0	0	0	0	0	0
ptx4	0	0	0	0	0	0
ptx4_1	0	0	0	0	0	0
pudp	0	0	0	0	0	0
pudp_1	45.0580370315834	55.5200554452081	42.5065230499605	48.2635827643705	37.086229787009	44.0269980927522
puf60a	0	0	0	0	0	0
puf60b	0	0	0	0	0	0
pum1	0	0	0	0	0	0
pum2	0	0	0	0	0	0
puraa	0	0	0	0	0	0
purab	0	0	0	0	0	0
purba	0	0	0	0	0	0
purbb	0	0	0	0	0	0
purg	0	0	0	0	0	0
purg_1	8.07362654063155	4.39619370931502	1.18060332403676	1.94927813371878	13.2419503160099	0
pus1	0	0	0	0	0	0
pus10	0	0	0	0	0	0
pus3	0	0	0	0	0	0
pus7	0	0	0	0	0	0
pus7l	0	0	0	0	0	0
pusl1	0	0	0	0	0	0
pvalb1	0	0	0	0	0	0
pvalb2	0	0	0	0	0	0
pvalb2_1	37.5693697729168	17.2846877279885	95.4738908453225	5.74804013383234	2987.42534165108	6.12286808433809
pvalb3	0	0	0	0	0	0
pvalb3_1	70.1563577751136	11.3836033905252	109.181462184089	11.3568859650987	9994.44706023011	5.06941392484936
pvalb4	0	0	0	0	0	0
pvalb5	0	0	0	0	0	0
pvalb6	0	0	0	0	0	0
pvalb6_1	0	0	14.6356418576525	0	16.6001582695412	0
pvalb6_2	153.33527942088	28.0426546517886	20.3334030326572	27.9768382746084	149.195866910485	69.4963969946121
pvalb7	0	0	0	0	0	0
pvalb7_1	14.42023523986	91.7677794404433	10.7460837421875	21.6461099804152	88.840706943963	27.44237896138
pvalb8	0	0	0	0	0	0
pvalb9	0	0	0	0	0	0
pvalb9_1	2545.13905853909	1563.73345389785	168.704529732493	271.504455132661	5399.51608440415	0
pvrl1a	0	0	0	0	0	0
pvrl1a_1	12.6590158994971	0	4.61198608007355	2.07676026990944	0.634066041597903	0
pvrl1b	0	0	0	0	0	0
pvrl2l	0	0	0	0	0	0
pvrl3a	0	0	0	0	0	0
pvrl3b	0	0	0	0	0	0
pvrl4	0	0	0	0	0	0
pwp1	0	0	0	0	0	0
pwp2h	0	0	0	0	0	0
pwp2h_1	70.6044617343855	129.507653940563	263.164448935803	178.779635793854	46.4607726941177	258.151285335755
pwwp2a	0	0	0	0	0	0
pwwp2b	0	0	0	0	0	0
pxdc1b	0	0	0	0	0	0
pxdn	0	0	0	0	0	0
pxk	0	0	0	0	0	0
pxmp2	0	0	0	0	0	0
pxna	0	0	0	0	0	0
pxna_1	164.621952161559	257.254458200355	160.826840493948	213.986670473796	59.0238881055158	189.808544414237
pxnb	0	0	0	0	0	0
pxylp1	0	0	0	0	0	0
pycard	0	0	0	0	0	0
pycr1a	0	0	0	0	0	0
pycr1b	0	0	0	0	0	0
pycr3	0	0	0	0	0	0
pygb	0	0	0	0	0	0
pygb_1	151.066186496476	317.152322983981	220.863048759528	209.345450147879	127.281325973219	273.671723793987
pygl	0	0	0	0	0	0
pygma	0	0	0	0	0	0
pygmb	0	0	0	0	0	0
pygo1	0	0	0	0	0	0
pygo2	0	0	0	0	0	0
pym1	0	0	0	0	0	0
pyroxd2	0	0	0	0	0	0
pyroxd2_1	248.74537131455	122.118512168711	7.75559308188009	4.39033869762835	71.2106740144646	0
pyya	0	0	0	0	0	0
pyyb	0	0	0	0	0	0
qars	0	0	0	0	0	0
qdpra	0	0	0	0	0	0
qdprb1	0	0	0	0	0	0
qdprb1_1	62.2623572218937	28.1138351318675	117.353348210362	127.63804973529	53.9868385735352	107.643236433255
qdprb1_2	42.8956442134231	54.1980726553465	141.001177516427	126.98461720938	94.4244577790605	141.112194833686
qdprb2	0	0	0	0	0	0
qdprb2_1	0	0	0	0	0	0
qdprb2_2	754.378255382388	3132.22417153764	6132.418753579	12690.0729275447	1300.87672653893	6812.37781142621
qdprb2_3	167.092338455232	922.037164605262	828.641985512689	2636.85217194536	157.821794562595	1997.03901057844
qdprb2_4	96.153509128722	250.286155622016	2121.56419073859	2462.40745978826	351.106522129582	3191.0499908596
qdprb2_5	434.321885387549	47.3732591375515	5178.97443367477	2171.42971704016	136.281629138636	9010.2742052238
qki2	0	0	0	0	0	0
qkia	0	0	0	0	0	0
qkib	0	0	0	0	0	0
qpct	0	0	0	0	0	0
qpctla	0	0	0	0	0	0
qpctlb	0	0	0	0	0	0
qrfp	0	0	0	0	0	0
qrfpra	0	0	0	0	0	0
qrfprb	0	0	0	0	0	0
qrich1	0	0	0	0	0	0
qrich1_1	79.6253105104012	171.821419299054	204.427149645783	237.912215013187	110.192328810318	250.625511394206
qrsl1	0	0	0	0	0	0
qser1	0	0	0	0	0	0
qsox1	0	0	0	0	0	0
qsox2	0	0	0	0	0	0
qtrt1	0	0	0	0	0	0
qtrtd1	0	0	0	0	0	0
qtrtd1_1	21.5727735294137	23.8794977993612	21.3762300923473	32.1427532258299	21.0705147161734	40.5427346085232
quo	0	0	0	0	0	0
r3hcc1	0	0	0	0	0	0
r3hcc1l	0	0	0	0	0	0
r3hdm1	0	0	0	0	0	0
r3hdm1_1	0	0	0	0	0	0
r3hdm2	0	0	0	0	0	0
r3hdm4	0	0	0	0	0	0
r3hdml	0	0	0	0	0	0
r3hdml_1	0	0	0	0	17.9342948366585	0
rab10	0	0	0	0	0	0
rab11a	0	0	0	0	0	0
rab11a_1	468.913986783464	501.596635519218	433.94175031937	245.789025791002	469.094195697189	287.768324164753
rab11al	0	0	0	0	0	0
rab11ba	0	0	0	0	0	0
rab11bb	0	0	0	0	0	0
rab11fip1a	0	0	0	0	0	0
rab11fip1b	0	0	0	0	0	0
rab11fip2	0	0	0	0	0	0
rab11fip3	0	0	0	0	0	0
rab11fip3_1	9.23085491326332	3.55193242779514	0.733750692300991	1.09033723341687	0.554827169683858	0.851721048268894
rab11fip4a	0	0	0	0	0	0
rab11fip4b	0	0	0	0	0	0
rab11fip4b_1	89.2700934654478	130.911031823024	135.780023656232	119.99920176514	88.8957732736698	172.869997592176
rab11fip4b_2	34.6030655452387	60.9799250799555	43.0063975342698	11.3487617173234	12.7805424834349	56.4606927823122
rab11fip5a	0	0	0	0	0	0
rab12	0	0	0	0	0	0
rab13	0	0	0	0	0	0
rab14	0	0	0	0	0	0
rab14l	0	0	0	0	0	0
rab15	0	0	0	0	0	0
rab18a	0	0	0	0	0	0
rab18a_1	177.355400603799	151.161896838902	116.527993580719	90.549768177435	174.975959429937	108.018564745877
rab18b	0	0	0	0	0	0
rab19	24.5795462696516	28.3738250495811	0.39686594984375	0.786311983675766	16.8050984950911	0
rab1aa	0	0	0	0	0	0
rab1ab	0	0	0	0	0	0
rab1ba	0	0	0	0	0	0
rab1bb	0	0	0	0	0	0
rab1bb_1	40.7000162132841	50.7325672468449	118.101900207451	158.809017295345	31.0740869877764	156.643576634059
rab20	0	0	0	0	0	0
rab22a	0	0	0	0	0	0
rab22a_1	77.6382783613513	75.0269412368732	93.8740612130409	64.6439178887288	37.3959609368785	91.4258588241604
rab23	0	0	0	0	0	0
rab24	0	0	0	0	0	0
rab25a	0	0	0	0	0	0
rab25b	0	0	0	0	0	0
rab26	0	0	0	0	0	0
rab27a	0	0	0	0	0	0
rab27b	0	0	0	0	0	0
rab28	44.4613196298772	15.552937744695	43.0728467953968	84.0473554477097	28.9507787299423	121.712246997612
rab2a	0	0	0	0	0	0
rab30	0	0	0	0	0	0
rab31	0	0	0	0	0	0
