gene	zcount_FAC_hypoxia-1	zcount_FAC_hypoxia-2	zcount_FAC_hypoxia-3	zcount_WT_hypoxia-1	zcount_WT_hypoxia-2	zcount_WT_hypoxia-3	zcount_WT_normoxia-1	zcount_WT_normoxia-2	zcount_WT_normoxia-3
mapkap1	0	0	0	0	0	0	0	0	0
mapkapk2a	0	0	0	0	0	0	0	0	0
mapkapk2a_1	0	72.9222339973269	159.016723691311	128.59532465304	58.3779160509825	85.0799479039921	103.050047374532	183.066390061501	168.352277668837
mapkapk2b	0	0	0	0	0	0	0	0	0
mapkapk3	0	0	0	0	0	0	0	0	0
mapkapk5	0	0	0	0	0	0	0	0	0
mapkbp1	0	0	0	0	0	0	0	0	0
mapre1a	0	0	0	0	0	0	0	0	0
mapre1b	0	0	0	0	0	0	0	0	0
mapre2	0	0	0	0	0	0	0	0	0
mapre3a	0	0	0	0	0	0	0	0	0
mapre3b	0	0	0	0	0	0	0	0	0
mapta	0	0	0	0	0	0	0	0	0
maptb	0	0	0	0	0	0	0	0	0
march1	0	0	0	0	0	0	0	0	0
march1_1	0	0.207194069437162	0.104057135053016	1.01122253811671	0.249184344708201	0.0941368971113699	0.318838839319547	0.703433283505055	0.602523941130572
march11	0	0	0	0	0	0	0	0	0
march11_1	0	0	0	0	0.16131969356596	0	0	0	0
march2	0	0	0	0	0	0	0	0	0
march4	0	0	0	0	0	0	0	0	0
march5	0	0	0	0	0	0	0	0	0
march5l	0	0	0	0	0	0	0	0	0
march6	0	0	0	0	0	0	0	0	0
march7	0	0	0	0	0	0	0	0	0
march8	0	0	0	0	0	0	0	0	0
march9	0	0	0	0	0	0	0	0	0
marcksa	0	0	0	0	0	0	0	0	0
marcksb	0	0	0	0	0	0	0	0	0
marcksl1a	0	0	0	0	0	0	0	0	0
marcksl1b	0	0	0	0	0	0	0	0	0
marco	0	0	0	0	0	0	0	0	0
marf1	0	0	0	0	0	0	0	0	0
mark1	0	0	0	0	0	0	0	0	0
mark2a	0	0	0	0	0	0	0	0	0
mark2b	0	0	0	0	0	0	0	0	0
mark3a	0	0	0	0	0	0	0	0	0
mark3b	0	0	0	0	0	0	0	0	0
mark4a	0	0	0	0	0	0	0	0	0
mark4a_1	0	0	0	0	0	0	0	0	0
mars	0	0	0	0	0	0	0	0	0
mars2	0	0	0	0	0	0	0	0	0
mars2_1	0	31.0578815150172	31.8631075428129	34.0446546403084	23.702949922139	22.7887090728983	31.1805629628675	43.0417621257503	36.3199340019981
mars2_2	0	31.7222212265684	32.5303977531336	34.7651764316376	24.5019257622111	23.2414648822936	32.9696116574582	44.9213150570058	39.0246099383172
marveld1	0	0	0	0	0	0	0	0	0
marveld2a	0	0	0	0	0	0	0	0	0
marveld2b	0	0	0	0	0	0	0	0	0
marveld3	0	0	0	0	0	0	0	0	0
masp1	0	0	0	0	0	0	0	0	0
masp2	0	0	0	0	0	0	0	0	0
mast1a	0	0	0	0	0	0	0	0	0
mast1b	0	0	0	0	0	0	0	0	0
mast2	0	0	0	0	0	0	0	0	0
mast2_1	0	2.98886990712541	2.25875613172886	4.84701397919711	2.44204501662563	3.44018587927242	3.92043852144474	3.80122922049429	4.23823137501317
mast2_2	0	0.962716993961101	0.386797064339047	2.29709113294944	0.154376364105603	0.34992194845758	0.444440668280112	2.39687649936626	1.79174251918091
mast2_3	0	2.16821025951511	1.66203565471046	3.80583381670701	2.37888428027431	2.59239011839743	2.89751463014223	2.77658256609616	3.74993055791427
mast3a	0	0	0	0	0	0	0	0	0
mast3a_1	0	27.209545441185	68.219630660487	47.940388543343	28.5219763237542	34.9707650168875	31.1589996413164	68.5343866553079	58.6824243233125
mast3b	0	0	0	0	0	0	0	0	0
mast4	0	0	0	0	0	0	0	0	0
mastl	0	0	0	0	0	0	0	0	0
mat1a	0	0	0	0	0	0	0	0	0
mat1a_1	0	0.282575997078984	0	0	0	0.256772094253737	0	0.31978611808235	0
mat2aa	0	0	0	0	0	0	0	0	0
mat2ab	0	0	0	0	0	0	0	0	0
mat2al	0	0	0	0	0	0	0	0	0
mat2al_1	0	36.7031602633309	30.9518096444733	35.7625140735674	30.2144892045044	24.4340228243059	24.1627154584044	25.543713369444	30.364803403586
mat2al_2	0	43.5727357136869	28.1917756634374	39.8070841176018	25.0213738724802	31.0329924921841	33.6767846701512	41.7584183778737	27.625121893488
mat2b	0	0	0	0	0	0	0	0	0
mate4	0	0	0	0	0	0	0	0	0
matk	0	0	0	0	0	0	0	0	0
matn1	0	0	0	0	0	0	0	0	0
matn3a	0	0	0	0	0	0	0	0	0
matn3b	0	0	0	0	0	0	0	0	0
matn4	0	0	0	0	0	0	0	0	0
matr3l1.1	0	0	0	0	0	0	0	0	0
matr3l1.2	0	0	0	0	0	0	0	0	0
mau2	0	0	0	0	0	0	0	0	0
mavs	0	0	0	0	0	0	0	0	0
max	0	0	0	0	0	0	0	0	0
mb	0	0	0	0	0	0	0	0	0
mb21d1	0	0	0	0	0	0	0	0	0
mb21d2	0	0	0	0	0	0	0	0	0
mbd1a	0	0	0	0	0	0	0	0	0
mbd1b	0	0	0	0	0	0	0	0	0
mbd1b_1	0	37.4900804012986	59.7033862200112	62.7284595899197	32.884606855135	48.9161588152664	37.1048699258123	98.814654176093	83.6765632383592
mbd2	0	0	0	0	0	0	0	0	0
mbd3a	0	0	0	0	0	0	0	0	0
mbd3b	0	0	0	0	0	0	0	0	0
mbd3b_1	0	6.36156696085583	3.1949101351829	6.89955386167509	6.60070063929203	6.12068798708908	7.91793220268362	4.02312128240376	8.92331083917711
mbd4	0	0	0	0	0	0	0	0	0
mbd5	0	0	0	0	0	0	0	0	0
mbd6	0	0	0	0	0	0	0	0	0
mbip	0	0	0	0	0	0	0	0	0
mblac1	0	0	0	0	0	0	0	0	0
mblac2	0	0	0	0	0	0	0	0	0
mbnl1	0	0	0	0	0	0	0	0	0
mbnl2	0	0	0	0	0	0	0	0	0
mbnl3	0	0	0	0	0	0	0	0	0
mboat1	0	0	0	0	0	0	0	0	0
mboat1_1	0	2.14884679001423	2.5900684270838	5.59337066207207	1.8951793320238	2.73366971960965	4.29875509344586	4.62044059944187	2.99946416108669
mboat2a	0	0	0	0	0	0	0	0	0
mboat2b	0	0	0	0	0	0	0	0	0
mboat4	0	0	0	0	0	0	0	0	0
mboat7	0	0	0	0	0	0	0	0	0
mbpa	0	0	0	0	0	0	0	0	0
mbpb	0	0	0	0	0	0	0	0	0
mbpb_1	0	61.4728866014718	50.0354731704925	101.156825522376	52.6865155503546	74.1581510244262	47.2985155098267	135.537164330737	71.5056874135575
mbtd1	0	0	0	0	0	0	0	0	0
mbtd1_1	0	5.50340551616177	6.79325839330708	7.11943490502769	4.51881459243859	5.36236020744604	6.02003939398577	8.85441285797909	7.17287644643316
mbtps1	0	0	0	0	0	0	0	0	0
mbtps1_1	0	193.165919211202	166.341333678499	229.458392629759	165.563336027287	226.207924200691	153.84853983281	277.926707421886	268.450736857518
mbtps1_2	0	82.7620280447656	78.6116821384313	109.363045269615	84.5192634214545	102.328617485004	82.4930207447088	99.8611113247468	118.624404274035
mbtps2	0	0	0	0	0	0	0	0	0
mc1r	0	0	0	0	0	0	0	0	0
mc2r	0	0	0	0	0	0	0	0	0
mc3r	0	0	0	0	0	0	0	0	0
mc3r_1	0	0	0	0	0	0	0	0	0
mc4r	0	0	0	0	0	0	0	0	0
mc5ra	0	0	0	0	0	0	0	0	0
mc5rb	0	0	0	0	0	0	0	0	0
mcama	0	0	0	0	0	0	0	0	0
mcama_1	0	11.2689067649214	8.3803799943216	11.5167894881455	9.38262537325314	13.6859768551266	22.7601435531091	65.358186581721	48.5250682692529
mcamb	0	0	0	0	0	0	0	0	0
mcat	0	0	0	0	0	0	0	0	0
mcc	0	0	0	0	0	0	0	0	0
mccc1	0	0	0	0	0	0	0	0	0
mccc1_1	0	71.302244813962	41.1052228646926	75.0176357110535	44.4866098396998	73.802606899877	64.8098909834967	103.56350350583	88.3419987665298
mccc2	0	0	0	0	0	0	0	0	0
mcee	0	0	0	0	0	0	0	0	0
mcf2a	0	0	0	0	0	0	0	0	0
mcf2a_1	0	0.461820198343263	1.79750112210317	1.189579424716	0.601697854869114	1.62613719955664	0.266500538144166	0.587962711828635	0.671490566200488
mcf2l2	0	0	0	0	0	0	0	0	0
mcf2la	0	0	0	0	0	0	0	0	0
mcf2lb	0	0	0	0	0	0	0	0	0
mcf2lb_1	0	0.92101641828685	1.9273060051876	1.74808411873637	0.369223683669683	0.90665494154166	0.944865544329318	1.04229753460531	1.42844356809922
mcfd2	0	0	0	0	0	0	0	0	0
mcfd2_1	0	146.829232525377	292.784681279003	158.574405607551	138.586383079845	124.413930611263	140.62097415358	182.640147309337	127.554101602112
mcfd2_2	0	153.64409141896	311.142062995753	170.33310093862	145.292175809515	133.984232965976	150.8696214224	196.31186658969	173.675358678581
mchr1a	0	0	0	0	0	0	0	0	0
mchr1a_1	0	0.208384839951169	0	0	0.167077625762204	0	0	0.4716506690168	0
mchr1a_2	0	0.208384839951169	0	0	0.167077625762204	0	0	0.4716506690168	0
mchr1b	0	0	0	0	0	0	0	0	0
mcidas	0	0	0	0	0	0	0	0	0
mcl1a	0	0	0	0	0	0	0	0	0
mcl1b	0	0	0	0	0	0	0	0	0
mcm10	0	0	0	0	0	0	0	0	0
mcm2	0	0	0	0	0	0	0	0	0
mcm3	0	0	0	0	0	0	0	0	0
mcm3ap	0	0	0	0	0	0	0	0	0
mcm3l	0	0	0	0	0	0	0	0	0
mcm3l_1	0	0	0	0	0	0	0	0	0
mcm4	0	0	0	0	0	0	0	0	0
mcm5	0	0	0	0	0	0	0	0	0
mcm6	0	0	0	0	0	0	0	0	0
mcm6l	0	0	0	0	0	0	0	0	0
mcm6l_1	0	0.396843479768758	3.45458499436759	0.143467952689797	0.636357869550514	0.961613465116146	1.22135845707085	1.04790128479136	0.769351806551135
mcm6l_2	0	0.131926518743501	1.32512437399953	0	0.317325908140471	0.359638279849068	0.406028012538297	1.04509189796886	1.0742048816403
mcm7	0	0	0	0	0	0	0	0	0
mcm8	0	0	0	0	0	0	0	0	0
mcm9	0	0	0	0	0	0	0	0	0
mcmbp	0	0	0	0	0	0	0	0	0
mcmdc2	0	0	0	0	0	0	0	0	0
mcmdc2as	0	0	0	0	0	0	0	0	0
mcoln1a	0	0	0	0	0	0	0	0	0
mcoln1b	0	0	0	0	0	0	0	0	0
mcoln2	0	0	0	0	0	0	0	0	0
mcoln3a	0	0	0	0	0	0	0	0	0
mcoln3b	0	0	0	0	0	0	0	0	0
mcph1	0	0	0	0	0	0	0	0	0
mcrs1	0	0	0	0	0	0	0	0	0
mctp1a	0	0	0	0	0	0	0	0	0
mctp1b	0	0	0	0	0	0	0	0	0
mctp2a	0	0	0	0	0	0	0	0	0
mctp2b	0	0	0	0	0	0	0	0	0
mcts1	0	0	0	0	0	0	0	0	0
mcu	0	0	0	0	0	0	0	0	0
mdc1	0	0	0	0	0	0	0	0	0
mdga1	0	0	0	0	0	0	0	0	0
mdga2a	0	0	0	0	0	0	0	0	0
mdga2a_1	0	0.177009321911244	0.0592651548563338	0.191978699282749	0	0	0.226991080151057	0.0667727437379899	0.0686328230304609
mdh1aa	0	0	0	0	0	0	0	0	0
mdh1ab	0	0	0	0	0	0	0	0	0
mdh1ab_1	0	42.9807661867196	63.5240059309832	35.960587585434	29.0455964486818	32.9185486467433	33.0702940515261	27.099735899738	21.4266535214883
mdh1b	0	0	0	0	0	0	0	0	0
mdh2	0	0	0	0	0	0	0	0	0
mdka	0	0	0	0	0	0	0	0	0
mdkb	0	0	0	0	0	0	0	0	0
mdm1	0	0	0	0	0	0	0	0	0
mdm2	0	0	0	0	0	0	0	0	0
mdm2_1	0	31.7741010048813	114.604645492876	65.7895306070343	41.5426957628265	49.0506025606374	33.8933373086935	57.2061833458426	72.8697128069105
mdm4	0	0	0	0	0	0	0	0	0
mdn1	0	0	0	0	0	0	0	0	0
me1	0	0	0	0	0	0	0	0	0
me2	0	0	0	0	0	0	0	0	0
me2_1	0	75.8360521391522	47.3556569258512	84.4294821170304	39.7053551561348	71.5677633039133	70.8634120599068	205.559873885799	151.343785488861
me3	0	0	0	0	0	0	0	0	0
mea1	0	0	0	0	0	0	0	0	0
meaf6	0	0	0	0	0	0	0	0	0
mecom	0	0	0	0	0	0	0	0	0
mecp2	0	0	0	0	0	0	0	0	0
mecr	0	0	0	0	0	0	0	0	0
med1	0	0	0	0	0	0	0	0	0
med10	0	0	0	0	0	0	0	0	0
med11	0	0	0	0	0	0	0	0	0
med12	0	0	0	0	0	0	0	0	0
med12_1	0	46.4708405089605	61.1391911482943	63.5933176906596	48.3652159401387	64.2883230939479	48.4381821294013	93.999373306084	69.8790558130175
med12_2	0	69.3587224263011	66.525025278813	80.0705024606357	53.8187423465576	73.4465894715419	54.8940597160485	104.955666070391	92.5753111307992
med13a	0	0	0	0	0	0	0	0	0
med13a_1	0	17.1015083700056	25.9734254445521	30.1338842773011	17.2405296040901	22.289068660853	21.6246936400933	38.6550461955379	34.665376487913
med13b	0	0	0	0	0	0	0	0	0
med14	0	0	0	0	0	0	0	0	0
med15	0	0	0	0	0	0	0	0	0
med16	0	0	0	0	0	0	0	0	0
med16_1	0	39.8455371129238	44.0020111593311	48.8626481840565	37.3019055613551	46.3901864889197	49.8192235049167	72.3785382968937	62.9392984446846
med17	0	0	0	0	0	0	0	0	0
med18	0	0	0	0	0	0	0	0	0
med19a	0	0	0	0	0	0	0	0	0
med19a_1	0	194.310848452928	267.510985854242	287.377345234023	287.073962934624	187.679636292254	255.625266183745	245.27090663436	291.222875905128
med19b	0	0	0	0	0	0	0	0	0
med20	0	0	0	0	0	0	0	0	0
med21	0	0	0	0	0	0	0	0	0
med22	0	0	0	0	0	0	0	0	0
med23	0	0	0	0	0	0	0	0	0
med24	0	0	0	0	0	0	0	0	0
med25	0	0	0	0	0	0	0	0	0
med25_1	0	36.2322913444776	33.7209794496464	37.7849948220535	31.081600039642	42.1330992790297	39.1849884678625	56.9173421637098	50.5453101699809
med27	0	0	0	0	0	0	0	0	0
med28	0	0	0	0	0	0	0	0	0
med28_1	0	43.2969920685637	40.7952583419748	48.6207944494939	35.0216262000904	26.112779440654	30.9551195154163	25.5832451597338	24.0674468587307
med28_2	0	57.4738832768546	80.4359339006863	62.3343518583254	48.845952331705	53.9664108440181	63.9739136651936	69.8119062833414	70.8652601951514
med28_3	0	18.4532218092472	30.8919619688641	45.4479573880147	36.0635936384331	40.5229924284101	49.3982244707482	26.5390356634882	33.5389303168386
med29	0	0	0	0	0	0	0	0	0
med29_1	0	162.22612579558	167.291855585233	146.034610129126	169.956501775337	128.248591421781	191.390896679453	152.378336275752	197.508672131044
med30	0	0	0	0	0	0	0	0	0
med31	0	0	0	0	0	0	0	0	0
med4	0	0	0	0	0	0	0	0	0
med6	0	0	0	0	0	0	0	0	0
med7	0	0	0	0	0	0	0	0	0
med7_1	0	112.74498572611	85.8027345287806	112.527273736214	84.0184061863774	85.7935892875687	98.456697307448	109.587748819144	116.663395629549
med7_2	0	42.5815047980217	35.4683189479701	42.4278713717368	33.0304909857346	38.3785249379169	45.8150583434294	36.4353696971274	39.0611123845504
med8	0	0	0	0	0	0	0	0	0
mef2aa	0	0	0	0	0	0	0	0	0
mef2ab	0	0	0	0	0	0	0	0	0
mef2ab_1	0	0	0.499264031820025	0.539091701016206	0.199263575313797	0	0.764891154933257	0.843764670870963	0.867269309203098
mef2b	0	0	0	0	0	0	0	0	0
mef2ca	0	0	0	0	0	0	0	0	0
mef2cb	0	0	0	0	0	0	0	0	0
mef2d	0	0	0	0	0	0	0	0	0
megf10	0	0	0	0	0	0	0	0	0
megf11	0	0	0	0	0	0	0	0	0
megf11_1	0	0.296118753870004	0.594867782594073	1.04377329345691	0.830971505563921	0.269078171412255	1.87967932754875	1.25667078640356	1.46390138716551
megf6a	0	0	0	0	0	0	0	0	0
megf6a_1	0	0.336621664536503	0.289814301871794	0.104311196092205	0.269894626231253	0.131092495977372	0.370005284356238	0.653054772484799	0.111874471827958
megf6b	0	0	0	0	0	0	0	0	0
megf8	0	0	0	0	0	0	0	0	0
mei4	0	0	0	0	0	0	0	0	0
meig1	0	0	0	0	0	0	0	0	0
meig1_1	0	39.0544376915285	88.6550273646129	45.7457814862323	48.8480421769252	19.1635826262432	42.0690135213292	18.5628227591612	24.5313318888876
meig1_2	0	34.4460140439282	77.0614033114209	41.6044020259257	42.0545775699769	18.4957608074498	3.61411070705964	18.6050109927047	0.910632774663253
meiob	0	0	0	0	0	0	0	0	0
meiob_1	0	0.570062292824629	0.143148520501149	0.30913574580408	0.571326676427231	0.906510666225543	0.328963324597899	0.322564565943223	0.82887550858881
meis1a	0	0	0	0	0	0	0	0	0
meis1b	0	0	0	0	0	0	0	0	0
meis1b_1	0	206.222847236675	52.3537460735485	109.783187587208	161.104600641205	79.2809180359819	136.876517348509	52.5743105119663	116.864539415117
meis2a	0	0	0	0	0	0	0	0	0
meis2b	0	0	0	0	0	0	0	0	0
meis3	0	0	0	0	0	0	0	0	0
melk	0	0	0	0	0	0	0	0	0
memo1	0	0	0	0	0	0	0	0	0
men1	0	0	0	0	0	0	0	0	0
meox1	0	0	0	0	0	0	0	0	0
meox1_1	0	0	0.615093287202271	0	0	0	0.117793237859722	0	0.356158596312739
meox2a	0	0	0	0	0	0	0	0	0
meox2b	0	0	0	0	0	0	0	0	0
meox2b_1	0	0	0	0	0	0	0.304637684119969	0	0.460549909025093
mep1a.1	0	0	0	0	0	0	0	0	0
mep1a.2	0	0	0	0	0	0	0	0	0
mep1b	0	0	0	0	0	0	0	0	0
mep1b_1	0	0.148474198465208	0.447400828514583	0	0	0	0	0	0.69082486353764
mepce	0	0	0	0	0	0	0	0	0
mertka	0	0	0	0	0	0	0	0	0
mesdc1	0	0	0	0	0	0	0	0	0
mesdc2	0	0	0	0	0	0	0	0	0
mespaa	0	0	0	0	0	0	0	0	0
mespaa_1	0	0	0	0	0	0	0	0	0
mespab	0	0	0	0	0	0	0	0	0
mespba	0	0	0	0	0	0	0	0	0
mespba_1	0	0	0	0	0	0	0	0	0
mespbb	0	0	0	0	0	0	0	0	0
mest	0	0	0	0	0	0	0	0	0
met	0	0	0	0	0	0	0	0	0
metap1	0	0	0	0	0	0	0	0	0
metap1_1	0	461.190959589659	297.310597974471	555.016518798418	375.620581741371	502.891836966436	459.634203857318	614.707454425536	604.14951000856
metap1d	0	0	0	0	0	0	0	0	0
metap1d_1	0	62.5450881119626	63.4418109843577	63.1561840107331	60.7693305766468	61.3131798336957	57.1318275755224	79.4980280598065	58.7757254201255
metap2a	0	0	0	0	0	0	0	0	0
metap2b	0	0	0	0	0	0	0	0	0
metrn	0	0	0	0	0	0	0	0	0
metrn_1	0	5.14119612595943	3.87302209758893	7.43463778714887	3.43506611175278	6.81292375704956	7.49942955590112	3.63637386140284	8.5966452235001
metrn_2	0	6.32528735945149	4.09200716276021	6.51138211423496	4.38379865690354	8.47539710920995	8.16633791884625	4.9743511968994	7.9811450154115
metrnl	0	0	0	0	0	0	0	0	0
mettl1	0	0	0	0	0	0	0	0	0
mettl10	0	0	0	0	0	0	0	0	0
mettl11b	0	0	0	0	0	0	0	0	0
mettl13	0	0	0	0	0	0	0	0	0
mettl14	0	0	0	0	0	0	0	0	0
mettl14_1	0	34.5272546430884	30.6005283653842	37.2268884126857	33.3825233808427	33.588999579567	34.6920532493697	41.8320215716474	45.3598212285091
mettl15	0	0	0	0	0	0	0	0	0
mettl16	0	0	0	0	0	0	0	0	0
mettl17	0	0	0	0	0	0	0	0	0
mettl17_1	0	118.504112486241	145.961308126207	119.86862528478	113.884993985227	106.75280747588	110.54926868653	134.340571126906	123.084220784549
mettl20	0	0	0	0	0	0	0	0	0
mettl20_1	0	15.6053765281885	15.2923745437029	12.7970243236808	18.3102308542491	13.4886211413446	12.5928129977106	15.9373627446058	13.2821575972983
mettl21a	0	0	0	0	0	0	0	0	0
mettl22	0	0	0	0	0	0	0	0	0
mettl23	0	0	0	0	0	0	0	0	0
mettl24	0	0	0	0	0	0	0	0	0
mettl25	0	0	0	0	0	0	0	0	0
mettl26	0	0	0	0	0	0	0	0	0
mettl27	0	0	0	0	0	0	0	0	0
mettl2a	0	0	0	0	0	0	0	0	0
mettl2a_1	0	56.4730645675677	53.3871770049449	56.2602977798656	43.8444907213454	36.9197508014492	54.461895768599	73.1634104743497	61.5285112138939
mettl3	0	0	0	0	0	0	0	0	0
mettl4	0	0	0	0	0	0	0	0	0
mettl5	0	0	0	0	0	0	0	0	0
mettl6	0	0	0	0	0	0	0	0	0
mettl7a	0	0	0	0	0	0	0	0	0
mettl7a_1	0	8.8274954201997	6.41420889735192	8.7592113405572	4.21647809747975	6.48538546893217	7.65912956094427	7.43929919737375	6.1172277992646
mettl8	0	0	0	0	0	0	0	0	0
mettl9	0	0	0	0	0	0	0	0	0
mex3a	0	0	0	0	0	0	0	0	0
mex3b	0	0	0	0	0	0	0	0	0
mex3c	0	0	0	0	0	0	0	0	0
mfap1	0	0	0	0	0	0	0	0	0
mfap2	0	0	0	0	0	0	0	0	0
mfap3l	0	0	0	0	0	0	0	0	0
mfap3l_1	0	3.84404814658102	9.73673871662984	15.045131271592	2.9480567387037	13.6683485980483	5.52959522703933	30.640816606825	26.050901695364
mfap4	0	0	0	0	0	0	0	0	0
mfap5	0	0	0	0	0	0	0	0	0
mff	0	0	0	0	0	0	0	0	0
mfge8a	0	0	0	0	0	0	0	0	0
mfge8b	0	0	0	0	0	0	0	0	0
mfge8b_1	0	12.563895699913	32.4036962779787	14.6199948810166	9.91601265344804	11.0598335901457	18.1758277833509	29.5474718653137	21.7693822879224
mfhas1	0	0	0	0	0	0	0	0	0
mfhas1_1	0	9.6411398003386	12.5985479681715	17.9688932441165	9.83138323788722	12.5031961645679	10.5149670209018	21.9273343842591	22.2115211559167
mfhas1_2	0	8.06742158980889	10.270399556533	16.8888973587969	8.95025559117807	10.2289275455982	10.0326348422189	18.6841483981099	17.895223589243
mfi2	0	0	0	0	0	0	0	0	0
mfn1a	0	0	0	0	0	0	0	0	0
mfn1b	0	0	0	0	0	0	0	0	0
mfn2	0	0	0	0	0	0	0	0	0
mfng	0	0	0	0	0	0	0	0	0
mfsd1	0	0	0	0	0	0	0	0	0
mfsd10	0	0	0	0	0	0	0	0	0
mfsd11	0	0	0	0	0	0	0	0	0
mfsd12a	0	0	0	0	0	0	0	0	0
mfsd12b	0	0	0	0	0	0	0	0	0
mfsd12b_1	0	0.126919727501578	0.127483409746233	0.137653113045037	0.101760985771895	0.345989516833426	0.292964021942933	0.143632747952242	0
mfsd13a	0	0	0	0	0	0	0	0	0
mfsd13a_1	0	22.0409277721608	48.8189298907462	32.9458441316282	19.4843487474187	31.3261954989559	17.7197169750012	48.9272760665995	36.6494207752085
mfsd2aa	0	0	0	0	0	0	0	0	0
mfsd2ab	0	0	0	0	0	0	0	0	0
mfsd2ab_1	0	173.166668788811	204.14453755956	343.229262511681	164.038832038296	205.108230120821	174.394490069959	368.620646513494	287.011642247641
mfsd4aa	0	0	0	0	0	0	0	0	0
mfsd4ab	0	0	0	0	0	0	0	0	0
mfsd4b	0	0	0	0	0	0	0	0	0
mfsd5	0	0	0	0	0	0	0	0	0
mfsd6a	0	0	0	0	0	0	0	0	0
mfsd6b	0	0	0	0	0	0	0	0	0
mfsd6l	0	0	0	0	0	0	0	0	0
mfsd7	0	0	0	0	0	0	0	0	0
mfsd8	0	0	0	0	0	0	0	0	0
mfsd8_1	0	31.8316995557031	35.1339081169428	34.2611149816951	23.1928518541801	19.4665907844234	21.791335113543	31.7772566699344	28.7204489999204
mfsd9	0	0	0	0	0	0	0	0	0
mgaa	0	0	0	0	0	0	0	0	0
mgarp	0	0	0	0	0	0	0	0	0
mgarp_1	0	0	0	0.285111077693384	0.210770273761071	0	0.0674217209830509	0.0991654230329138	0
mgat1a	0	0	0	0	0	0	0	0	0
mgat1b	0	0	0	0	0	0	0	0	0
mgat2	0	0	0	0	0	0	0	0	0
mgat3a	0	0	0	0	0	0	0	0	0
mgat3b	0	0	0	0	0	0	0	0	0
mgat4a	0	0	0	0	0	0	0	0	0
mgat4b	0	0	0	0	0	0	0	0	0
mgat4c	0	0	0	0	0	0	0	0	0
mgat4c_1	0	0	0	0	0	0	0.199274274574717	0	0
mgat5	0	0	0	0	0	0	0	0	0
mgat5b	0	0	0	0	0	0	0	0	0
MGC174155	0	0	0	0	0	0	0	0	0
mgea5	0	0	0	0	0	0	0	0	0
mgea5l	0	0	0	0	0	0	0	0	0
mgll	0	0	0	0	0	0	0	0	0
mgme1	0	0	0	0	0	0	0	0	0
mgmt	0	0	0	0	0	0	0	0	0
mgmt_1	0	175.491415102069	132.905075695081	207.176003169163	124.766309294722	165.675421424296	97.5060345854143	79.0886722606281	182.455006790058
mgp	0	0	0	0	0	0	0	0	0
mgrn1a	0	0	0	0	0	0	0	0	0
mgrn1b	0	0	0	0	0	0	0	0	0
mgst1.1	0	0	0	0	0	0	0	0	0
mgst1.1_1	0	2.3274333813465	2.67173725136122	2.52426046489345	2.39924115681883	9.06385664754745	8.18640263117756	8.27801555476107	6.18808371971939
mgst1.2	0	0	0	0	0	0	0	0	0
mgst1.2_1	0	233.540448869257	90.8042556374688	130.730615495943	183.005744582658	408.11564563641	252.085202846375	409.954196440107	113.174407378809
mgst2	0	0	0	0	0	0	0	0	0
mgst3a	0	0	0	0	0	0	0	0	0
mgst3b	0	0	0	0	0	0	0	0	0
mhc1laa	0	0	0	0	0	0	0	0	0
mhc1lba	0	0	0	0	0	0	0	0	0
mhc1lda	0	0	0	0	0	0	0	0	0
mhc1lea	0	0	0	0	0	0	0	0	0
mhc1lfa	0	0	0	0	0	0	0	0	0
mhc1lga	0	0	0	0	0	0	0	0	0
mhc1lia	0	0	0	0	0	0	0	0	0
mhc1lja	0	0	0	0	0	0	0	0	0
mhc1lla	0	0	0	0	0	0	0	0	0
mhc1uba	0	0	0	0	0	0	0	0	0
mhc1uka	0	0	0	0	0	0	0	0	0
mhc1ula	0	0	0	0	0	0	0	0	0
mhc1uma	0	0	0	0	0	0	0	0	0
mhc1zba	0	0	0	0	0	0	0	0	0
mhc1zca	0	0	0	0	0	0	0	0	0
mhc1zda	0	0	0	0	0	0	0	0	0
mhc1zea	0	0	0	0	0	0	0	0	0
mhc1zfa	0	0	0	0	0	0	0	0	0
mhc1zja	0	0	0	0	0	0	0	0	0
mhc1zka	0	0	0	0	0	0	0.048126890354889	0.070786140901105	0
mhc2dab	0	0	0	0	0	0	0	0	0
mhc2dbb	0	0	0	0	0	0	0	0	0
mhc2dcb	0	0	0	0	0	0	0	0	0
mia	0	0	0	0	0	0	0	0	0
mia_1	0	0	0	0	0	0	0	0	0
mia3	0	0	0	0	0	0	0	0	0
mib1	0	0	0	0	0	0	0	0	0
mib2	0	0	0	0	0	0	0	0	0
mibp	0	0	0	0	0	0	0	0	0
mibp2	0	0	0	0	0	0	0	0	0
mical1	0	0	0	0	0	0	0	0	0
mical2a	0	0	0	0	0	0	0	0	0
mical2b	0	0	0	0	0	0	0	0	0
mical3a	0	0	0	0	0	0	0	0	0
mical3a_1	0	3.42816022779015	3.47852213172301	6.14620380890478	3.64611668528892	3.65548857854779	4.95241195023101	12.4305121634923	7.20220173563259
mical3b	0	0	0	0	0	0	0	0	0
mical3b_1	0	6.04772381741612	5.74799277260947	7.89921492657615	5.37029818475497	7.74092485544364	5.60390710603169	7.06487647394166	8.09374948671812
mical3b_2	0	2.16210437201631	2.5424860309953	3.14566444951511	2.24089156696279	2.58761173857111	2.19104078382672	2.80488457796878	3.37374665444744
micall1a	0	0	0	0	0	0	0	0	0
micall2a	0	0	0	0	0	0	0	0	0
micall2b	0	0	0	0	0	0	0	0	0
